Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Month of Response Date,predicted_level1,predicted_probabilities,predicted_aspect,max_predicted_probability,max_predicted_aspect,0,Aspect 1,Aspect 2,Aspect 3,Aspect 4,Output Labels,Label Vectors,Predicted Labels
376537536,HP DeskJet Ink Advantage 2776 All-in-One Printer,IN,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2776 All-in-One Printer,The ink of printer is very bad. It dries always.The print is not coming properly,Home-based Printer Ink,15,Apr-24,Customer experience & expectation,['0.8876846160987532'],Customer Service,0.887684616,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
376538015,HP ENVY 6065e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6065e All-in-One Printer,"I printed a few papers, and it stopped working, I believe the ink ran out and I have not had the funds to replace the ink yet. I do not think the ink should have run out after printing only two papers, especially since it was a brand-new printer. Therefore, I am very unsatisfied with the product.",Home-based Printer Ink,57,Apr-24,Cartridge Problem,['0.7126601774042948'],Product Quality,0.712660177,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376538575,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,I am paying for ink that was never sent,Home-based Printer Ink,9,Apr-24,"Logistic Handling, Instant Ink related","['0.8930827006327007', '0.7455030488302548']","Delivery, 0",0.893082701,Delivery,0.0,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
376539307,HP ENVY 6430e All-in-One Printer,DE,8,HPS Surveys,German,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6430e All-in-One Printer,"Printer works perfectly, I received replacement cartridges immediately after purchase. To get full points, another solution would have to be found with the light; it is annoying (I have the printer in the bedroom) at night. If I switch off the printer because of vacation, I immediately receive a message that the device is not online.",Home-based Printer Ink,56,Apr-24,Logistic Handling,['0.7089841331484136'],Delivery,0.708984133,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Product Quality']
376540015,HP ENVY 6458e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,"I give 5. The printer is good - print everything clean, it's worth to have 10. But, the instant ink subscription is not well made for the users like me - 100 pages/month is somewhat too much and somewhat too short. Considering 100 pages/month, I don't see any benefit for subscription rather than buying the inks occasionally. So, the ink plan gets 1. Hence, I give 5.",Home-based Printer Ink,67,Apr-24,Customer experience & expectation,['0.7062573639992241'],Customer Service,0.706257364,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
376540320,HP ENVY Photo 7855 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7855 All-in-One Printer,"Print quality very poor, constantly having to redo a print to try and get s better one and ink is way to expensive to be wasting, having to reconnect to wifi constantly and always a difficulty getting connected to your phone to Print pictures and documents.",Home-based Printer Ink,46,Apr-24,"Print quality, Cost","['0.9284836240636672', '0.7314174476095633']","Product Quality, Price",0.928483624,Product Quality,,,,Price,Product Quality,"['Price', 'Product Quality']","[0, 1, 1, 0]",['Product Quality']
376541676,HP DeskJet Plus 4158 All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Plus 4158 All-in-One Printer,"I have had few issues with the printer. The app for the computer is easy to use, and the wifi printing is convenient.

While ink is easy to find, I do wish ink wasn't so expensive.",Home-based Printer Ink,36,Apr-24,"Cost, Customer experience & expectation","['0.8435399368694004', '0.753']","Price, Customer Service",0.843539937,Price,,Customer Service,,Price,,"['Customer Service', 'Price']","[0, 0, 1, 1]",['Price']
376542796,HP DeskJet 3632 All-in-One Printer,FR,5,HPS Surveys,French,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP DeskJet 3632 All-in-One Printer,"Good morning
 I had a lot of trouble getting it to work the first few times because the print drivers are so badly designed that I was on the verge of putting it in the recycling center.
 Let me explain: the gauge indicates that there is still a bar in the ink visual but in fact it does not print. So one of two things. Either at one bar it refuses to print or at one bar it is empty. In both cases it doesn't print and we get annoyed. It is important to have an up-to-date driver and a printer that is easy to install",Home-based Printer Ink,106,Apr-24,"Printer Hardware/Printing issues, Others","['0.7498788970788832', '0.8002441033061621']","Product Quality, 0",0.800244103,0,0.0,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Customer Service']
376543757,HP DeskJet 2742e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,"I really was most interested in the scanner aspect because I have another printer, but got the introductory ink package and did initially use it for printing.  I got one replacement cartridge and after printing only a few pages, it faded and then wasn’t printing at all. The message said that it wasn’t online, but the solid blue light said it was. When I called customer support, they said that the cartridge was 85 or 90% full and declined to send me a replacement cartridge. I did not extend my ink cartridge subscription. I think this printer is fine as a scanner, but I would not purchase it for actual printing.",Home-based Printer Ink,111,Apr-24,"Cartridge Problem, Customer experience & expectation","['0.7061028656414106', '0.714557045093778']","Product Quality, Customer Service",0.714557045,Customer Service,,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]",['Product Quality']
376544025,HP DeskJet 4155e All-in-One Printer,CA,7,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,I had to change printers because it wouldn't work with the cartridges. I thought she was broken. I purchased the same printer and realized that it was not my printer that was defective but rather the two cartridges that had been sent to me. So I changed my printer for nothing.,Home-based Printer Ink,51,Apr-24,"Customer experience & expectation, Cartridge Problem, Cartridge Problem","['0.7417150428003371', '0.788', '0.9687858015433106']","Customer Service, Product Quality, Product Quality",0.968785802,Product Quality,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Product Quality']
376544367,HP ENVY 6458e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,Very dependable printer to use for a non-tec person. Has all the capabilities of a large printer. Ink quality is great. So nice to have ink and paper monitoring to prevent running out and gives me an idea as to how much I am using. Great product. Will gladly recommend.,Home-based Printer Ink,50,Apr-24,"General satisfied, Customer experience & expectation, Instant Ink related, Print quality","['0.7928002717362846', '0.764', '0.717193642172342', '0.7898034354832374']","0, Customer Service, 0, Product Quality",0.792800272,0,,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]",['Product Quality']
376545063,HP OfficeJet Pro 8023 All-in-One Printer,NG,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet Pro 8023 All-in-One Printer,The Printer is easy to use although the cost of the ink is so high. The online features makes scanning more resourceful as the option to cable connection offered by the online features is very helpful especially when the cord has issues,Office Printer Ink,42,Apr-24,Printer Hardware/Printing issues,['0.759879894451953'],Product Quality,0.759879894,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376545812,HP OfficeJet Pro 8025e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"The first 8025e I bought was defective, so the returned it and received a new one. That's a minus one for quality control. The set up was easy and it worked flawlessly. Scanning, printing, ink levels and replacement was a joy. And then little things started happening on the third year of service, it began with inability to scan from the document feeder to a need to re-start to 'communicate' with the printer, to 'unable to find the printer'.",Office Printer Ink,79,Apr-24,"Print quality, Customer experience & expectation, Instant Ink related, Printer Hardware/Printing issues","['0.7271185302925459', '0.7145690982927086', '0.7265652674123265', '0.8743941233271973']","Product Quality, Customer Service, 0, Product Quality",0.874394123,Product Quality,0.0,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Product Quality']
376546036,HP DeskJet 2710e All-in-One Printer,GB,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,Print quality isn’t great. Although I like the ink subscription service it could catch you out if you suddenly need a lot of prints. You definitely should have a backup set of inks at least.,Home-based Printer Ink,35,Apr-24,"Print quality, Instant Ink related","['0.7675518411612688', '0.7175345471952547']","Product Quality, 0",0.767551841,Product Quality,0.0,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376546600,HP DeskJet 4155e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,It uses a ton of ink. The ink is expensive. So I got a brother toner printer for my everyday printing. Now I just use the hp for printing special pictures & copying stuff. I no longer use it much as it’s not cost effective.,Home-based Printer Ink,45,Apr-24,Cost,['0.930261019197302'],Price,0.930261019,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
376547033,HP DeskJet 2755e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,Hp printers must have have a link to HP and requires everything go through it. Hard to connect to Wi-Fi as it must go through HP.  Not user friendly as to just plug and play. Never any luck getting it work. As for HP shutting down the printer for not ordering cartridges through the website. Whoever dreamt that up in HP needs their head examined  I used to live and rely on HP for printers. HP wants total control and no one has time to waste just trying to get printer to work by goi g through HP   Hope you get that fixed. That’s for letting me air my feeling after two years.,Home-based Printer Ink,113,Apr-24,"Printer Hardware/Printing issues, Customer experience & expectation, Instant Ink related, Others, Printer Hardware/Printing issues","['0.8075279912897558', '0.7104758380441298', '0.740400010047514', '0.8036744165908466', '0.8027448458463308']","Product Quality, Customer Service, 0, 0, Product Quality",0.807527991,Product Quality,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Product Quality']
376547044,HP OfficeJet Pro 8034e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8034e All-in-One Printer,"The ink that it uses dries up too fast.  I bought new cartridges and it still doesn’t work.  Also why not make a printer that the tray automatically comes out when printing.  It sucks and if I could, I would throw it against the wall!!",Office Printer Ink,45,Apr-24,Customer experience & expectation,['0.8256384054976852'],Customer Service,0.825638405,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
376547146,HP DeskJet 2742e All-in-One Printer,CA,6,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,"It's a nice printer, but even though I only use cartridges from the Insta Ink program, the print quality is not great. The letters leak, are not beautiful. Disappointing for an almost new printer.",Home-based Printer Ink,34,Apr-24,Print quality,['0.8142734611434737'],Product Quality,0.814273461,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376548341,HP ENVY 6455e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6455e All-in-One Printer,cost of ink is high,Home-based Printer Ink,5,Apr-24,Cost,['0.9505043611046524'],Price,0.950504361,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
376549206,HP DeskJet Ink Advantage 2776 All-in-One Printer,BR,0,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2776 All-in-One Printer,"Because the printer, in less than 6 months, started to show several defects, such as the cartridge and the printouts often didn't even work. I didn't like this brand and model of this printer and so I decided to discard it, all I was doing was wasting money and time!",Home-based Printer Ink,50,Apr-24,Cartridge Problem,['0.7798249164653731'],Product Quality,0.779824916,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376550198,HP DeskJet 2752e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,"The printer has worked well. The only problem I've had resulted from a compromised card when I was away from home for an extended time. After supplying a new card, it took more than a month to get the instant ink and the printer reconnected and working.

The only other issue was trying to deregister an older 2600 series printer from HP Smart.",Home-based Printer Ink,63,Apr-24,"Printer Hardware/Printing issues, Instant Ink related, Instant Ink related","['0.8561584327170567', '0.8597292679542682', '0.7243541598537342']","Product Quality, 0, 0",0.859729268,0,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376551343,HP Smart Tank 7001 All-in-One,US,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7001 All-in-One,The printer works well and there are no cartridges to replace.,Continuous Ink (Ink Tank),11,Apr-24,Cartridge Problem,['0.7762749944161019'],Product Quality,0.776274994,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376551436,HP OfficeJet Pro 8028e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,"Bluetooth only works sometimes. We were told we would be sent ink when it began to run low, however we have not received any and are out.",Office Printer Ink,27,Apr-24,"Instant Ink related, Logistic Handling, Instant Ink related","['0.7474603527191762', '0.8273865009990012', '0.7325218657450252']","0, Delivery, 0",0.827386501,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]","['Delivery', 'Customer Service']"
376551637,HP DeskJet Ink Advantage 2774 All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"At beginning, I was happy to buy this printer. Unfortunatelly, I hated, because all the time when I bougth new cartridge (black or colour), the printer many times printed, reducting load ink. It was so bad and the value of cartridge bacame more expensive. 
I bougth HP Smart Tank 581 and I am satisfied because it save on ink.",Home-based Printer Ink,59,Apr-24,"Print quality, Cost","['0.7627401157665863', '0.8350577286402343']","Product Quality, Price",0.835057729,Price,,,,Price,Product Quality,"['Price', 'Product Quality']","[0, 1, 1, 0]",['Price']
376551834,HP Smart Tank 6001 All-in-One,CA,9,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 6001e All-in-One,It is user friendly and I like the idea of ink in a tank,Continuous Ink (Ink Tank),14,Apr-24,"General satisfied, Customer experience & expectation","['0.7451079706634801', '0.7103333333333333']","0, Customer Service",0.745107971,0,0.0,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Product Quality']
376552228,HP OfficeJet Pro 9015e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,Your subscription service is exploitative - cancelling the ability to use cartridges if the plan is cancelled is next-level awful. I will never buy your products ever again and I will crusade against you at every opportunity I get,Office Printer Ink,39,Apr-24,Customer experience & expectation,['0.7772284310186283'],Customer Service,0.777228431,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
376552307,HP ENVY 6055e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,Easy to use! Love the ink program! Good quality!,Home-based Printer Ink,9,Apr-24,"General satisfied, Instant Ink related, Print quality","['0.9471963673466344', '0.9236847100803006', '0.8973831888673152']","0, 0, Product Quality",0.947196367,0,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376552657,HP DeskJet 3755 All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3755 All-in-One Printer,"It would a lot higher score than 5 if the printers lasted more than about one year.  I believe this is my fifth HP printer since joining the ink program, and I hope when I need another printer there might be a replacement for good price.  I believe I have four printers in the basement now, each with a few ink cartridges because each time I get a new printer the ink  cartridges are different. If it wasn’t for the HP ink program I would change manufactures.  All I print is for home use, about 300 copy’s a month.",Home-based Printer Ink,99,Apr-24,Cartridge Problem,['0.7703740829699733'],Product Quality,0.770374083,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376553771,HP ENVY 6455e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6455e All-in-One Printer,The printer is quick and works well wirelessly. I can print from my office or my home. The color setting is easy to change.,Home-based Printer Ink,24,Apr-24,"Print quality, Customer experience & expectation","['0.8568762308488438', '0.7057119450739657']","Product Quality, Customer Service",0.856876231,Product Quality,,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]",['Product Quality']
376553938,HP OfficeJet 5220 All-in-One Printer,FR,10,HPS Surveys,French,,,Supplies - Ink,Dolmen Refresh,Verona,HP OfficeJet 5220 All-in-One Printer,"The device is full of options: fax, copy and Scan…! Easy to handle and resistant apart from small difficulties with the paper feeder if you want to copy or scan several papers at the same time because sometimes it jams and the cartridges are expensive and not really economical! Excellent product and solid versatile and you can print from anywhere! It’s a shame that the mobile phone application is chargeable!",Home-based Printer Ink,70,Apr-24,"Cost, Customer experience & expectation","['0.7177857417801607', '0.702510950843962']","Price, Customer Service",0.717785742,Price,,Customer Service,,Price,,"['Customer Service', 'Price']","[0, 0, 1, 1]","['Product Quality', 'Price']"
376554218,HP OfficeJet Pro 8035e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8035e All-in-One Printer,Printer works great; with the ink replacement program I'm never out of ink; price is great too,Office Printer Ink,17,Apr-24,"General satisfied, Cost","['0.868738654576048', '0.7030338727050778']","0, Price",0.868738655,0,0.0,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
376554846,HP OfficeJet Pro 8028e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,The HP OfficeJet Pro 8028e printer works find now... we do not do a large value of printing. I had a HP 7520 printer before this printer and the print quality dropped off in time. From what I found in my research the ink jets get clogged and the printer does not have the print quality it should have. Hopefully we do not experience the same with the 8028e.,Office Printer Ink,69,Apr-24,Print quality,['0.8968927448565385'],Product Quality,0.896892745,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376556192,HP DeskJet Ink Advantage 2775 All-in-One Printer,CN,6,HPS Surveys,Chinese (China),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2775 All-in-One Printer,"The ink is a bit expensive, and printing is sometimes slow and the handwriting is blurry.",Home-based Printer Ink,16,Apr-24,Cost,['0.7959123039754068'],Price,0.795912304,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
376557547,HP Ink Tank Wireless 410,IN,8,HPS Surveys,English,,,Supplies - Ink,Kronos Refresh,Kronos Refresh,HP Ink Tank Wireless 410,"pros - works well does the job of printing, xeroxing and connects wirelessly to the wifi router without any hassel.

areas of improvement - ink indicators for black and colours  need to be improved needs to be more accurate it would be better if the user gets a notification on the hpsmart app about refilling the ink, it would be best the printer could do both sides of a page in printing since half the page is left wasted.",Continuous Ink (Ink Tank),79,Apr-24,Printer Hardware/Printing issues,['0.7170271439377476'],Product Quality,0.717027144,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376557600,HP ENVY 6020 All-in-One Printer,CH,10,HPS Surveys,French,,,Supplies - Ink,Obelisk,Vasari,HP ENVY 6020 All-in-One Printer,A very good quality machine good prints only fault is the cartridges which dry if not used often otherwise are ok,Home-based Printer Ink,21,Apr-24,"Customer experience & expectation, Print quality, General satisfied","['0.738169360565883', '0.8450123129470075', '0.7724697469283233']","Customer Service, Product Quality, 0",0.845012313,Product Quality,0.0,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]","['Product Quality', 'Customer Service']"
376560293,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"I have not received any ink and with my purchase I was supposed to receive free ink for one year 
False advertising",Home-based Printer Ink,22,Apr-24,"Instant Ink related, Logistic Handling, Instant Ink related","['0.736184748503131', '0.875213440317852', '0.7291301966604923']","0, Delivery, 0",0.87521344,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
376560739,HP Smart Tank 7602 All-in-One,US,0,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7602 All-in-One,"The printer worked ok until I had to add new ink. I purchased a new set of HP ink bottles and installed the ink. For some reason, the black ink refill did not register. I called HP and spent an hour on the phone trying to get the printer to work. The HP Service Representative sent me a label. I packed the printer in a box and took it to Walgreens. It took from March 14 to March 20 to be delivered to HP. Several days ago I called HP and I am still waiting for a new printer to be shipped to me. This is abysmal customer service from HP",Continuous Ink (Ink Tank),111,Apr-24,"Customer experience & expectation, Logistic Handling","['0.7652626346041367', '0.743575641184581']","Customer Service, Delivery",0.765262635,Customer Service,,Customer Service,Delivery,,,"['Customer Service', 'Delivery']","[1, 0, 0, 1]",['Customer Service']
376561382,HP DeskJet 2710e All-in-One Printer,GB,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,"Easy to setup and use, instant ink is really good",Home-based Printer Ink,10,Apr-24,"Instant Ink related, General satisfied, Customer experience & expectation","['0.9832230524140604', '0.9473373382814408', '0.708']","0, 0, Customer Service",0.983223052,0,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
376603729,HP OfficeJet Pro 8020 series,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,"Tried downloading and installing software and drivers but was a pain in the... I couldn't get it hooked up to the network, no problem with all my other devices.  Ink cartridges cost for each was $25.  Way too much.  I also have a HP ENVY 6455e inexpensive printer and I don't like it, but at least it works.  
HP software is not easy, seems like always a problem. SORRY 😐",Office Printer Ink,70,Apr-24,"Printer Hardware/Printing issues, Cost, Customer experience & expectation","['0.7303161061161062', '0.7920175540070098', '0.7090254627267633']","Product Quality, Price, Customer Service",0.792017554,Price,,Customer Service,,Price,Product Quality,"['Customer Service', 'Price', 'Product Quality']","[0, 1, 1, 1]",['Customer Service']
376608919,DeskJet 2700 All-in-One Printer series,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"The printer keeps going off-line whenever it is not in use.  Which then means I am having to print multiple pages to figure out why it is not working.  The initial set up was fairly smooth and easy, but it has not been since that first time.  I don't understand why it is going off line, as it has been in the same place and powered on the entire time.  I have actually had to keep unplugging it and setting it up again (for all intents and purposes) every time I  want to use it.  I will be moving it frequently, as I do relocate frequently.  I do not want to have to buy more ink or additional pages because I have to run a report every time I want to use the printer!  Finding support for this issue has not been straightforward either.  

The printer itself does nice quality prints, though, once I get it to work.  Hopefully I'll be able to figure out why it is acting this way, and it won't become such an inconvenience.",Home-based Printer Ink,178,Apr-24,"Others, Customer experience & expectation, Printer Hardware/Printing issues, Instant Ink related, Printer Hardware/Printing issues, Printer Hardware/Printing issues","['0.8124291096918631', '0.8289471946232057', '0.876031576756577', '0.7595703979027508', '0.9413184883189104', '0.7020988095238094']","0, Customer Service, Product Quality, 0, Product Quality, Product Quality",0.941318488,Product Quality,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Product Quality']
376625175,DeskJet 2800e All-in-One Printer series,ES,7,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2821e All-in-One Printer,The color ink cartridge came with half the ink...,Home-based Printer Ink,9,Apr-24,Customer experience & expectation,['0.7380483192290214'],Customer Service,0.738048319,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Product Quality']
376637705,ENVY 6000 All-in-One Printer series,GB,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6022e All-in-One Printer,"Having to restrict cartridge choice (instant ink) if in the future we didn't want to use the service any longer.
The requirement to sign up for instant ink to get hp+.
Poor reviews of instant ink service online",Home-based Printer Ink,38,Apr-24,"Instant Ink related, Logistic Handling, Instant Ink related","['0.8399541784905471', '0.7983022505272509', '0.9205652847152848']","0, Delivery, 0",0.920565285,0,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Customer Service']
376638842,ENVY 6000 All-in-One Printer series,GB,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,"I gave a score of 7 because the printer was well packaged and very easy to set up.
I would have given a score of 10 if only the replacement ink wasn’t so expensive.",Home-based Printer Ink,34,Apr-24,Cost,['0.7259372983446452'],Price,0.725937298,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
376645138,ENVY 6400 All-in-One Printer series,DE,10,HPS Surveys,German,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6430e All-in-One Printer,"I also work with HP printers professionally, just in a different dimension.
 I think the quality is very good and also that the paper and the cartridges are so #
 Arrived promptly.",Home-based Printer Ink,32,Apr-24,"Print quality, General satisfied","['0.7294338897167422', '0.8366707353847941']","Product Quality, 0",0.836670735,0,0.0,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
376697780,ENVY 6000 All-in-One Printer series,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"Previously had a HP printer and used the Instant Ink program. Overall was happy with everything but that printer recently died. So I bought an HP Envy 6055e from Target on Saturday March 30. Attempted to set it up Saturday night and ultimately spent over 3 hours on the whole process including spending time with online support. They were pleasant but unhelpful. I kept getting Error E0, using the brand new HP ink cartridges included in the box. Was never able to use the included ink or the printer. Support's final answer was that, since I had signed up for Instant Ink that I needed to wait for new ink cartridges to be mailed to me. So you are telling me that I spend $100 on a brand new printer but I can't use it for multiple days until I receive mailed ink cartridges?! And I wasted over 3 hours of my life in the process! This is my reward for brand loyalty? Printer is being returned to Target and it is doubtful I will buy an HP again.",Home-based Printer Ink,179,Apr-24,"Instant Ink related, Printer Hardware/Printing issues, Instant Ink related, Instant Ink related, Instant Ink related","['0.7887589438339441', '0.7407759720362066', '0.8431603879780349', '0.7149898101898101', '0.8164261079175569']","0, Product Quality, 0, 0, 0",0.843160388,0,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Customer Service']
376782541,DeskJet 2700 All-in-One Printer series,CA,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,It is a good and reliable printer. The ink is cheap.,Home-based Printer Ink,11,Apr-24,"Cost, General satisfied","['0.7865040578801618', '0.7592236854559726']","Price, 0",0.786504058,Price,0.0,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
