Survey ID,cat,polarity,polarity_score,sentence
369508606,Others,positive,0.8389067053794861,"I like the HP printer,  this is my third HP printer.

I did the six months free ink.  When you buy a printer without that option you get ink with it.  When you cancel the program your printer will not print and you have to return the cartridges.  I was lucky I had already purchased an extra ink when I purchased the printer."
369509636,Others,positive,0.9792767763137817,It’s an excellent idea but because I’m unable to keep my printer on all the time I don’t seem to be receiving the ink regularly other than that it’s great but would like more information when I can get more ink delivered
369509778,Others,negative,0.719119131565094,Resent the ink subscription. Was never sent more ink but was billed. When I tried to cancel the current cartridge was disabled even though it was not empty
369510271,Others,negative,0.5486456751823425,"Easy to use, compact, does what I need. Two things I would fix: the piece that swings out of the paper tray is really flimsy, and I'm astonished at how fast it goes through ink cartridges."
369510440,Others,positive,0.8898292779922485,Really easy to set up. No wires required to print have four items connected. Easy to change ink cartridges.
369511063,Others,negative,0.9628117084503174,"I already pay for the printer; the paper; the ink and on top of that it charges me how much paper prints I use per month, and if I go over even though I already bought the paper. I am charged for the print of it...  I can't print in peace and that really sucks."
369511273,Product Quality,negative,0.942908525466919,It stopped working and when it did work it didn’t use the color cartridge at all. You also charged me in excess of $250.00 for brand new cartridge's I can’t use right now which constitutes a BBB complaint
369511273,Customer Service,negative,0.942908525466919,It stopped working and when it did work it didn’t use the color cartridge at all. You also charged me in excess of $250.00 for brand new cartridge's I can’t use right now which constitutes a BBB complaint
369511460,Others,negative,0.5842652916908264,Thought the ink would last longer
369511627,Others,negative,0.8710275292396545,Having trouble with the black cartridge printing uniformly.
369512357,Others,negative,0.9013356566429138,"I really like the plan mostly. It’s nice to have genuine HP cartridges. 
Down side - If you sign up for a lot of pages, you don’t get ink in time to print the number you sign up for. I was very frustrated not getting enough ink at times throughout the year. Seemed like I had to ask every time I needed ink. Sometimes the cartridges didn’t work so then you are without ink for 10 days of your plan waiting for the ink to come. When it is working it’s a ten. Just too often no ink, ask for ink, wait 10 days. Don’t use all the rollover pages then & it’s not worth it then. We gave 2 houses so I was glad to see the pause option now. I usually paid the $1 to keep the 10 page plan on the printer we weren’t using that was at the other house."
369513046,Price,negative,0.7150252461433411,"Easy to use, ink cartridges last a reasonable time but are pricey."
369513196,Product Quality,positive,0.9739713072776794,"Good service, and less stress I dont need to worry about running out of ink ,HP sends automatically before that happens."
369513196,Customer Service,positive,0.9739713072776794,"Good service, and less stress I dont need to worry about running out of ink ,HP sends automatically before that happens."
369513318,Others,negative,0.9504093527793884,"I don't use the printer a lot, and the ink from the stationery store dries up too quickly.  I signed up for the ink offered by your company but when I tried to install the cartridges you sent, I kept getting a ""There is a problem with one of the cartridges"" message.  I tried all of the troubleshooting suggestions on your app and even tried calling customer service but nothing worked and I got no response when I called.  So, no way would I tell anyone to buy your printer."
369513436,Product Quality,negative,0.9651810526847839,I don't love the instant ink program and the quality of the scanner image is not nearly as clear as my cannon is. Images are just blurry
369514199,Others,negative,0.8664960861206055,The A3 paper tray sticks out and is open to the elenents. Cost of your inks is outrageous. Wastes a lot of ink qeverytime it's switched on. The display panel is too small for a touch screen. Very difficult to type on. The corner point for copying documents i.e.left hand corner near the lid hinge is making it difficult to align the page to be copied. Should be at the front right side to make life easier. I'm ready for another printer now and will be looking elsewhere.
369514312,Product Quality,negative,0.9845378994941711,"Because when i leave the ink plan any of the cartridges i have left will not work and will need to be binned, this is a total waste of the cartridges and bad for the environment as i will have to purchase cartridges from another source for the printer to work, your big brother monitoring system of the printer and being able to stop it functioning with left over cartridges, is what puts me off purchasing another HP printer in the future and recommending your company."
369514761,Others,negative,0.9886599779129028,"Your proprietary ink cartridges, rejecting and not recognizing other ink cartridges other than your own. Horrible proprietary business model"
369515076,Product Quality,negative,0.6989213228225708,Very quickly the scanner function stopped working. Print quality not great -missed lines but all tests show no issues .. apparently if you haven’t used your monthly print allowance pages carry over … they never have ! For the amount of printing I do I’d rather buy cartridges as needed ..
369515563,Product Quality,negative,0.9155599474906921,Very poor at printing and never received ink
369516295,Others,negative,0.7248347401618958,"it uses ink too fast and the replacement cartridges are VERY EXPENSIVE.  After I have replaced the ink cartridges 2 times I have spent more on ink then I have on the printer.  All printer companies reduce the productive of printers to be less ecco so users have to spend tons of money on cartridges which is where printer companies make their money.

Also the printer you sent me was not usable upon receipt.  I spent hours on the phone with HP techs trying to fixing when they finally gave up and sent my a return shipping invoice to get the printer replaced.  The replacement printer I received was a lesser model and cheaper than what I paid for.  After multiple calls and emails that were not responded to I gave up.  HP used to be a trustworthy company.  As we get ready to replace this lightly used printers over the last two years we are looking at Canon printers."
369517287,Others,negative,0.9681060314178467,"For those of us that use a copier at a minimum, is is confusing on why I would need a monthly service of ink.  The cost appears a waste of money for someone like myself, would prefer option to order when needed.  I am not clear of whether I can use other ink and buy it myself without HP involved."
369518498,Product Quality,negative,0.9199219942092896,"85% of the time, my printer does not work. I have to frequently reboot it or wait another day and try again to print something. I know I print a lot, I’m a teacher. But because I’m a teacher, I need my printer to work properly. I also installed a new ink cartridge. It said it was not an HP Smart cartridge which is not true. I have never used any cartridge other than the ones that have been mailed to me. It’s becoming increasingly frustrating and I’m debating investing in another printer because this is not infrequent of an issue. I loved this printer when I first got it. But now it’s not as good."
369519131,Others,negative,0.9213093519210815,"The printer does not always work with the application, I have to look for a cable to connect the computer. And I don't know what happens with the ink that they only sent me once and they never came back nor are they going to send more, now I have to pay for them and the ink that arrived doesn't work, it doesn't print anything, I changed them and it doesn't work"
369519239,Others,negative,0.9632471203804016,"The printer is functioning properly. However, I blame you for what may be called,’procedural impropriety’. You don’t walk your talk. You say you monitor the situation of the ink so as to send me ink cartridges but you haven’t."
369519672,Others,negative,0.41585245728492737,This is the second time you have asked for my feedback - I must assume you lost my previous feedback in the same way I have only ever received one replacement cartridge and one ream of paper in 12 months
369520872,Others,negative,0.662958025932312,Had to buy black ink for my printer
369521171,Others,negative,0.734107494354248,"The printer frequently hangs up and I need to power it down each time.  Additionally,  HP printer cartridges (XL) only last about 50 pgs, whereas off-hand cartridges last 250 - 300 pgs"
369522359,Others,positive,0.841106653213501,"I have always had an HP ink jet printer. I find them easy to set up and use. I don't do a lot of printing so my cartridges usually last a long time. The picture is always crisp and clean. It will always be my ""go to"" printer."
369522555,Others,negative,0.9357221126556396,Unless you join the Hp ink you can’t use the printer which is the most ridiculous thing I ever heard of.  I will never buy another hp printer again!
369523467,Others,positive,0.5418491363525391,I like my printer once it is set up. I don’t like the fact that I have to pay top dollar for HP cartridges and cannot use recycled refillable ink cartridges. This is an environmental blunder on HP’s part. I tried refillable cartridges and destroyed  my original HP printer. Doesn’t make me happy as a loyal senior customer on a limited income. Set up was a nightmare. It took two computer gurus in my family to set it up. I thought about giving you an eight but thought I would give you a chance to remedy this problem.
369523711,Others,negative,0.8960475921630859,The printer has worked fine until recently. I forgot to send back my ink cartridges and now my printer won’t work. I need help to figure out what to do other than chuck it and get a new one which I should not have to do. Can someone help me???
369524017,Product Quality,positive,0.9839872121810913,"It works great! Best printer I have ever had. Easy to load paper, prints good in color or black and white, and very user friendly."
369549167,Others,negative,0.868535041809082,"I thought by buying a newer model to my previous hp printer I would be improving my previous experience. Unfortunately I have spent the last 2 days trying everything in my knowledge to get the printer to print. I used your service and thought I had solved the problem as it straight away printed out around 10 pages that out printed and stopped. There are around about 70 print jobs that have failed ( not all together but all from continually trying for 2 days. The printer is lighting up that it is ready, the app is saying it’s ready but the jobs are sitting in a queue for hours on end. BecausevI’ve changed my default printer I cant even re plug my old one in as my new is the one linked to my instant ink account."
369549199,Others,negative,0.9147292375564575,I'm having some issues with the ink when I print directly from the printer or use the scanner to print. I went online and did the troubleshooting. I printed the information page from the printer directly but the ink shows up in bits and pieces. I used the online chat to troubleshoot and was kicked off. I'm at a loss of what to do next.
369549244,Others,negative,0.7153851985931396,"I would rather receive the ""marketed"" (one of the main reasons why I selected the printer) 6 months free of ink of you and not having to sign up for any  of the plans that come along with a monthly fee. 
I feel the marketing for this printer was completely misleading. Because of this, I am pondering returning the printer and selecting another manufacturer"
369550630,Customer Service,negative,0.9914946556091309,Not user friendly at all. Took four times to get it all hooked up. I do not want the free trial of ink. I don't like having to go through a web service to print. If I would have known I am required to buy only HP approved ink cartridges bc of the chip I would never have bought this printer. This is not right. Will never purchase another HP product.
369552214,Customer Service,negative,0.6219270825386047,"The first replacement cartridge did not work. After 4 phone calls with customer service totaling more than 4 hours, I was shipped a refurbished replacement."
369552982,Others,positive,0.77360999584198,"I love the Envy printer. 
It's been over a week since my free ink cartridges were shipped but I haven't received them. Can you please check on this?"
369553110,Customer Service,negative,0.5426763296127319,"I had a printer.  it had 5 months free ink left.  I only had since November.  the printer died.  this printer was supposed to replace it.  it too had 6 months free ink.  customer service could not figure out how to carry over free printing.  a ticket was started.  someone was to get back to me.  no one has.  instead case was dropped email stating duplication.  please correct and restore 11 free months of 700 pages each of ink.  thanks, chrissy Jaselskis"
369635498,Price,positive,0.9784867763519287,Service great and good price. Thanks
369635498,Product Quality,positive,0.9784867763519287,Service great and good price. Thanks
369635498,Customer Service,positive,0.9784867763519287,Service great and good price. Thanks
369635776,Product Quality,positive,0.9589512944221497,"The cartridge delivers crisp, clear prints with vivid colors, whether you're printing documents, photos, or graphics. Its easy installation and compatibility with a wide range of printers make it a convenient choice for users. Overall, the 63 XL ink cartridge provides excellent value for money, consistently producing professional-quality prints with every use."
369638516,Others,positive,0.7763171792030334,All four colors available in one box. Used in my HP printer
369638686,Price,positive,0.9168424010276794,"Needed a new ink for my printer ordered from this seller, original product and at an unbeatable price plus free delivery"
369638686,Product Quality,positive,0.9168424010276794,"Needed a new ink for my printer ordered from this seller, original product and at an unbeatable price plus free delivery"
369638686,Delivery,positive,0.9168424010276794,"Needed a new ink for my printer ordered from this seller, original product and at an unbeatable price plus free delivery"
369638898,Product Quality,negative,0.9098420143127441,"The problem I have with this product is , If you don`t use it very often the cartridges stop working at around half full according to the HP app measurement scale . So I end up having to buy new cartridges when , supposedly the cartridges in the printer are half full . I thought of trying other supplier's of the cartridge but , I`ve read other manufacturers cartridges won`t work in my printer , only original ones (HP) will work . So I can`t give these cartridges a high score . I would like to know if anyone else has had this problem ."
369638911,Others,negative,0.5181237459182739,"Bought this several times, if I go a few months without using it dries up"
369638915,Price,positive,0.979109525680542,GOOD PRODUCT FAST SHIPPING THANK YOU!
369638915,Product Quality,positive,0.979109525680542,GOOD PRODUCT FAST SHIPPING THANK YOU!
369638915,Delivery,positive,0.979109525680542,GOOD PRODUCT FAST SHIPPING THANK YOU!
369639018,Others,negative,0.7008334398269653,Ink cartridge finished after printing 12 or so pages. Will not purchase this item again.
369639035,Others,negative,0.5181237459182739,"Bought this several times, if I go a few months without using it dries up"
369639051,Product Quality,negative,0.9695191383361816,I ordered 2 HP 65 Black cartridges..the first one printed 14 pages before it ran out! Not happy. I have the second one in now but I don't know how long it will last. Are these refills or knock offs?
369639157,Others,negative,0.5874103307723999,This is the second time this happened. It has been a couple months since I ordered so I can't return. Check the box when it arrives. It is not compatible.
369639233,Others,negative,0.5815641283988953,I would expect a cartridge to last more than a month. Purchased January 30 and no more ink by March 5. Number of pages printed less than 50.
369639251,Others,negative,0.6303601264953613,I do not print much however after the third print it showed low ink… maybe 15-20 more prints and it was out. Will not buy from here again.
369639404,Others,negative,0.7947190999984741,Just tried to print on my HP printer but light flashing empty and unable to print. Have not yet returned the cartridge.
369647164,Others,negative,0.9342098236083984,"HP had me going in an endless loop trying to get my printer online.  HP prefaced all my research by asking me to sign up for auto cartridge delivery.  Not good PR.  It took me weeks to finally figure out how to get my printer back online.  Very frustrating not to be able to actually TALK to a human during the interaction.  Very, very frustrating.  I used HP Smart, which kept telling me to do the same thing, over and over again.  It should have lead me to a human."
369647444,Others,negative,0.5091764330863953,We will see how the ink last
369647843,Others,negative,0.8250209093093872,"I'm having a hard time on installing the black ink cartridge, until now it's still uninstalled on my printer. I tried following some tutorial on YouTube to fix it but it doesn't work on mine."
369647852,Customer Service,negative,0.6282203793525696,"Not a problem with the printer, but i have a hige pro lem with HP customer service.  No one ever responded to my request to help reset my HP printer all in one plan for automatic ink refills fpr another printer, nor help change the email  address of record for the receipts.  I've asked multiple times after your online system failed tp record the requested changes."
369648280,Others,negative,0.8199414610862732,I would have never purchased a printer that forces me to use the ink from a subscription. Then when I cancel it I can’t use the remaining ink and I have to purchase more from the store. Why can’t printers just do the basics anymore.
369648883,Others,negative,0.7324671745300293,The ink program sent the correct ink first then the wrong ink 2nd and haven't had anything sent since.  Also the printer continues to say error and I would need to unplug and plug back in.  It's done that prob 80% of the time.
369649274,Others,positive,0.9158148765563965,Because I love my printer and how you guys have sent me ink refills twice and I'm waiting for my last ink shipment
369649301,Others,negative,0.9150816202163696,"Because, the printer forgets the memory from the PC, and I was not helped to solve the problems, despite various attempts on my part to contact HP, I was only able to buy the cartridges"
369649873,Customer Service,negative,0.895118772983551,"I’m paying for service and I don’t receive any ink monthly like I’m supposed to. I will not renew the service in a couple months. I’m buying another brand printer that I don’t have to pay monthly to print documents. Plus HP customer service lacks customer service skills. Rude, not helpful, and lack product knowledge."
369650343,Others,negative,0.8301599025726318,"I would prefer having a button to push to make a scan, rather than having to connect on the internet,  via my compute/lap top/cell phone.  

Ink is expensive and the cartridges do not last long."
369650474,Price,negative,0.9881924986839294,"print cartridges too expensive.
now penalised because i don't use HP cartridges
wi-fi does not work"
369650565,Product Quality,positive,0.9586976766586304,"The printer is easy to use , good quality, reliable and the ink service seems great and though I don't use the paper service I am sure that is very convenient for many."
369650575,Customer Service,negative,0.9952589273452759,"I will be writing a review on instant ink program and how you can automatically pause my printer due to billing issues.  This issue was discussed with a customer service representative and she told me that I had until the 21st to update my info.  There was fraud on my card so I explained that I was getting a new card.  Needless to say you ppl remotely paused my printer during my busy season doing taxes.  Regarding my program that I enrolled in 50 pages well have of these are not printed properly but I am still getting charged. I am paying monthly for ink which is always below the limited amount per month.  You are making money from me.

Please cancel my subscription as I am not dealing with a company who can without notice pause my printer.  Invasion of privacy.  Worst experience that I have ever had!!!!🤬"
369650576,Others,negative,0.9374244809150696,"Very unhappy with your replacement cartridges system to the extent that I have not used the printer, tried to sell it and have bought another printer which I am very happy with."
369650688,Others,negative,0.6282547116279602,"I’ve now experienced 2 issues. The first was when I was sent a ‘faulty’ cartridge. I had a ton of printing to do and had to buy my own cartridges. With the newly purchased cartridges ( which HP never reimbursed me for - many thanks), my printing wasn’t monitored.

Now when I realized that my store-bought cartridges weren’t being monitored (I called HP), I found myself in the same situation again.

When I called HP, I was told that the cartridges would be ‘expedited’. I was sent 2 cartridges (black and color) in 2 separate shipments 1 week apart. Really ?"
369651446,Others,negative,0.9650049209594727,The ink cartridges dry up after not being used for 5-6 months.  What a waste and expensive.
369651581,Others,negative,0.9748634696006775,"It's a piece of junk. I have to shut it off anon everetilme I print, instead going to the same page after a jam, it says printing for least 5 minutes then starts from the beginning, it determines how many pages it is going to print then its done, says no print jobs. For example if I set up a print job for 15 pages, the printer does 6 and stops. Also when that happens sometimes it decides to print the whole document 1 to 3 days later. The pull out tray sucks for holding legal size papers on it. I read in a blog you are aware of the situation but in so many words that meant deal with it. The feeder for scanning or copying is so small if you are scanning you have to make three saves vs 1 on my other printers I have had. You setting make ink disappear like water. And if I purchase other than you ink product the ink level indicator doesn't function. The Adobe system to set up to use for printing whether I use your ink or generic makes the ink last double than using your program. There are many other things especially with your customer service but I don't wast my anxiety to kick in."
369652354,Product Quality,negative,0.564140260219574,A quality printer but print head has v to be run thru the cleaning cycle. Recently I had not printed for two weeks and no ink despite adequate amounts after five clean print head cycles the print started ejecting ink
369652602,Others,positive,0.9048901796340942,I love my printer but the black isn't a deep black color. Other than that the printer is awesome.
369653600,Others,negative,0.8283570408821106,Ink cartridges run out too fast based on actual printing that is done.
369653690,Others,negative,0.7058281898498535,despite requests for ink nothing is delivered
369654257,Product Quality,positive,0.986349880695343,The quality of the print is great and I love the convenience of the automatic ink and paper delivery.
369654257,Delivery,positive,0.986349880695343,The quality of the print is great and I love the convenience of the automatic ink and paper delivery.
369656583,Others,negative,0.8686841130256653,Had an issue with update (printer cycling power) while on ink plan.  Tech support said issue on my side.  I cancelled ink plan.  Two weeks later tried updating and it worked fine.  When I check forums I saw it was not only me that had same issue.  I have issues with shady business practices and blaming it on my hardware yet it seemed to be a common issue to me is shady.  I like my printer but am not a huge fan of HP after that experience.    Will need to go a long way to re earn my trust.
369657955,Others,negative,0.5002055168151855,I purchased this to use while staying at my daughter’s house for a few weeks. She did not use it after I went home. A few months later when I was visiting again it will not print. I am sure the cartridge dried out but I am not able to clean the cartridge; i get error messages. I am not confident that purchasing a new cartridge will fix the problem. I tried to get help online but was not able to get answers.
369658957,Others,negative,0.9651476144790649,"I’ve been having some issues with my new printer. I’m not sure why, but the black ink is hit and miss. Some of the writing has come out faded. I’ve lost count of how many times I’ve run the clean print head cycle. It would be fair to say that I’ve used more ink on the cleaning than I have printing. It’s such a shame because this printer came with high recommendations. I’m gutted I have to write such a review."
369659103,Others,negative,0.5288382768630981,I don’t print often maybe once every 3-6 months and as soon as I put that cartridge in I’m paying monthly. I quit printing altogether because of it.
369659265,Price,negative,0.8109350204467773,printer ink don't last too long and its really expensive
369659265,Product Quality,negative,0.8109350204467773,printer ink don't last too long and its really expensive
369659278,Others,negative,0.934490978717804,"The printer was defective and I was forced to pay for poor ink supply, plus multiple copies of paper spitting out i did not request."
369660294,Product Quality,positive,0.6123452186584473,It prints well enough but the ink don’t last very long
369660473,Others,positive,0.8350304365158081,The ink cartridges didn’t last very long. Not a bad printer. Still trying to figure out.
369662410,Others,negative,0.6061584949493408,Please advise when I will be receiving replacement ink.  I replaced my last cartridge so I do not have any additional ink if I were to run out.
369663134,Price,negative,0.9311612844467163,Could never get the scanner software to work properly and your ink is too expensive
369663134,Product Quality,negative,0.9311612844467163,Could never get the scanner software to work properly and your ink is too expensive
369663748,Others,negative,0.9157673120498657,Twice I had a problem and called the HP help and my call was directed to scammers who charged me first time $350 and the next one told me I had been hacked by the black web and charged me $650 which I never recovered.  I will use the printer until it no longer works and trash it for any other brand I can afford.
369664178,Product Quality,positive,0.9769020676612854,Love the service. i have never been without ink since i started. The cartridges last for ever.
369664178,Customer Service,positive,0.9769020676612854,Love the service. i have never been without ink since i started. The cartridges last for ever.
369664518,Price,negative,0.9594544768333435,ink to expensive.
369665033,Product Quality,positive,0.9451247453689575,"HP printers are very reliable, high quality print machines. Quick and easy to navigate the HP Smart app. The Instant Ink program is a great feature for ink cartridges so I don’t have to remember to order them."
369665799,Others,negative,0.7751263380050659,"My printer loses contact with my network if I don't use the printer or scanner for a few days/weeks. I have to unplug it and plug it back in and wait for it to reconnect.
It also runs out of ink very quickly - and the ink is way too expensive."
369666441,Others,negative,0.5879300832748413,"I have always had an HP printer but I don’t know why it goes through ink so quickly and it takes forever to print. While my next printer will still be an HP, it won’t be this one."
369667725,Others,negative,0.8420594930648804,We really like this printer. It's the Ink Deal that I don't like. We print a lot...but have NOT received any ink in over a year!!
369668203,Product Quality,positive,0.8323343992233276,Reliable printer - good quality printing and little to no maintenance other than cartridge replacement required. Stays connected wirelessly. Small footprint for features provided.  Do not like subscription usage charges.
369668861,Others,negative,0.849308431148529,"I use the printer infrequently and the ink is frequently petrified. This is a very expensive option for intermittent printing.
Not happy"
369669490,Price,negative,0.9754962921142578,"Your ink is extremely expensive and you do not stand behind your products.  I despise your instant ink program.  After using HP printers exclusively for 40 years, my next printer will NOT be an HP."
369670111,Others,negative,0.9346656799316406,"I do not agreed with the policy that requires you to sign up for HP ink and be charged for “monitoring “. I am only in this home for 6months a year, but got charged for the 6 months I am away. I donated this HP dealer and bought another brand. I will NEVER buy another HP printer!!!"
369673046,Others,neutral,0.4849816560745239,i never recived the ink cartidge
369673104,Others,positive,0.6294746994972229,"Love the printer and the ink program, I just don't love that I don't have a phone number to call to get the program changed to my email, since ther person who is registered is no longer with us."
369674000,Others,negative,0.6445796489715576,"I don't like your software.  HP pushes customers toward your ink program, and there are by default several processes running in background on my computer that check for updates, do a copy count, and wait for prints / scans.  What I STRONGLY prefer is software that's just a normal printer driver, and LEAVES ME ALONE.  I went to the trouble -- and it was NOT EASY -- to install a less-invasive HP driver that's termed something like ""limited-feature.""  I don't need a monitor, I don't need a nanny, and I am fine going to Amazon or Walmart to get a print cartridge when I need one.  ALSO, when I change paper to put in envelopes or legal size paper: the printer clicks, clacks, buzzes, clicks some more, thunk, thunk, clack and finally is ready to print.  I suspect it sucks in a little ink in the process but I'm not sure.  The main reason I chose this printer is that it does not force me to put in a color cartridge to print in black and white, like Epson does.  I am fully aware that the function of a printer is to sell HP (only) ink, but for me, I want printouts, envelopes, labels.  I don't want your ink program.  I don't want the printer to suddenly decide it wants new firmware.  I just want printouts and to be left alone.  Hey, you asked."
369674096,Others,negative,0.770654022693634,No communication at all when do I get ink just taking money and not giving
369676001,Others,negative,0.8163716197013855,"I didn't get the printer hooked up for several months after purchase. The first time we tried printing, we were unable to print an acceptable test print. I called for help and talked with customer service for nearly 2 hours. We were advised to set up ink auto delivery, that the ink we had may be the problem. New ink did not resolve the problem. Again talked with customer service for nearly 2 hours, with the resolution of the problem was to replace the red ink. Did not help. Next the entire ink distribution module should be replaced, but at a cost that exceeded original purchase price, I have been an owner of several HP printers and computers, but have never had such a ridiculous response, Done with HP."
369676455,Others,negative,0.5229137539863586,I have not received a ink refill except the first one since I started.  I don't print often.
369676874,Others,negative,0.8791449666023254,High ink consumption
369677082,Others,negative,0.9754858016967773,"My printer never has seamless printing. I always have to call customer support to help get my printer printing. Instant ink is also a horrible program. When signing up, there is no disclosure that a subscription is needed in order to be able to print. I will never recommend HP to anyone."
369677956,Customer Service,negative,0.9814397692680359,"You guys sent me ink cartridges because I subscribed to your ink deal or whatever its called, and later on when I cancelled my subscription you guys DISABLED my ink. How do you disable ink? Are you going to disable the paper you sent me too? I kinda really needed that ink but couldnt afford your stupid subscription anymore. I used the cartridges a few times so they're practically brand new still, I wouldn't be mad if I was low on ink y'know but the fact that I only got to use it a few times really pissed me off to be frank. I couldn't enjoy my newly registered printer because you fellas disabled my ink. Fuck you."
369677986,Others,positive,0.8750858902931213,"I have subscribed for a number years and everything has worked fine, so yes happy with your service. I recently went off line as we moved house and had to wait a while for Internet service. Obviously back online so printer put back into use.
My new billing address is 12 Byards Park, Knaresborough, England HG59BB.
PS: We haven't had ink for some time including at my last address 2 Lunedale.
It would be useful this message can be confirmed as received."
369678571,Others,negative,0.8454466462135315,"After receiving my first box, I thought this was the greatest idea. But I soon ran out of ink, no replacement. I had to purchase more ink from Office Depot a few times, to keep up with my ink supply. All in all, I think I only rec'd 3 or 4 replacement cartridges for the whole year. I feel I was deceived, as I had to pay for my own ink!"
369678849,Others,negative,0.9120619893074036,"Software has a hard time locating printer. Need to try to connect numerous times before it actually ptints. Don't print in color so purchased larger black cartridge & because of low usage, it dried out."
369679188,Others,positive,0.9269300103187561,does a pretty good job...pretty easy to install......not sure the ink deal is clear.....hard to say whether I am owning the printer inexpensively so you can sell me ink but whatever???
369679497,Others,negative,0.9417301416397095,"I pay for the instant ink subscription and when I run out of ink, the instant ink never comes while telling me on the app that I have ink and there is no need to replace. So I pay for the subscription and purchase my own ink. It’s very frustrating."
369680169,Price,negative,0.8518175482749939,Expensive ink cartridges
369681015,Others,positive,0.852809488773346,The printer itself is fine. I feel insecure about the delivery of ink and what the cost will be. Also feel unqualified to determine the right label of service I need and fearful that Jo will take advantage of the situation.
369681276,Others,positive,0.9490402936935425,"It works well, the only problem the ink cartridges are too expensive"
369681891,Price,negative,0.9618274569511414,Not a perfect score because the cost of replacement ink cartridges is so high .
369681891,Product Quality,negative,0.9618274569511414,Not a perfect score because the cost of replacement ink cartridges is so high .
369682047,Others,negative,0.9573293328285217,"I signed up for the INK Subscription but have found it to not be a benefit. I have paid more than just buying the ink. Also, now I find that the INK cartridges are some sort of 'special' carts so now I don't know if my printer will work with store bought HP carts or not. Looking for answers."
369682497,Others,positive,0.7603055238723755,"I like the tank system as its less expensive and the ink is replaced at longer intervals than cartridges. One glitch - when I put a page on the glass or in the feeder and press the print button (B&W or Color), I get a bunch of error signals and have to unplug then turn on the printer. It works fine after the reboot."
369682687,Product Quality,negative,0.851185142993927,I can’t use my HP printer unless I sign up for Instant Ink. I also get charged on the number of pages I print rather than the number of cartridges I order. Now during tax season I print a lot of pages but not so the rest of the year. That is ridiculous. I should be charged for the cartridges I use. Printer is good but I may recycle it soon.
369683033,Others,negative,0.957527220249176,It uses so much ink just to prepare to print 1 black and white page like I usually print. Its such a waste. I will not buy again.
369683207,Product Quality,negative,0.8546474575996399,Print quality is great.  Very easy to change ink cartridges.  Not thrilled with scanner.  Have to push paper after you hit scan button.  I should have gotten a printer with a scanner with lid.
369683609,Others,negative,0.9588851928710938,"I have had nothing but problems with this! The printer is fine, however it is an absolute crime that when you need to discontinue the ink service that the entire printer shuts down! I have been incorrectly charged over $100 on 2 occasions and was told I won’t be getting a refund because I already had been given one, I had been given one because of an error on HP’s end and was NEVER given my refund for $100 when HP made another and inaccurate billing mistake! I hate your company and your printer, but I need a printer for work, so there you have it."
369683869,Others,positive,0.9524202942848206,"Prints well, reliable and easy to change cartridges"
369684666,Product Quality,positive,0.5924854874610901,"After the first year of enjoying the printer, I ran into the problem of only being able to print if my computer was hooked up to the printer. After numerous attempts to correct the problem with HP I still am unable to print anything unless I am hooked up to my computer. This has caused me  inconvenience and for that reason I will probably never purchase a HP printer again. The convenience of not having to worry about having ink for printing is great and that’s the only reason I am still using this printer."
369685303,Others,negative,0.5551033616065979,We’ve tried signing up to the ink cartridge subscription scheme (InstantInk) but my printer isn’t recognised. It is therefore sat not being used.
369685377,Others,negative,0.9758623242378235,"Your chat help is worthless. It told me that it was solving the problem when it wasn't there was a defect with the ink. It looked like there was ink left while it would not print in black. Finally, I received a number for a real person. We went through a whole process and again discovered that the black ink wasn't working. I will not be using the chat any longer."
369685942,Product Quality,positive,0.9709340929985046,Print quality is decent and the ink subscription is very convenient.
369686115,Product Quality,positive,0.9812108874320984,"Extremely easy setup, excellent connectivity, plus thanks to the WiFi connection, we now have just one printer for all of our devices. This eliminates multiple ink and toner cartridges saving us money. This printer can handle our Apple, Android, Fire, Windows and LG devices flawlessly from anywhere in our WiFi area. Absolutely love this printer and the ink plans."
369686218,Others,positive,0.5282235741615295,"I have only had my first shipment of ink, and the cartridges are lasting a long time."
369686322,Others,positive,0.8205392956733704,I like not having to worry about ink - sometimes it can be cut close to reciting my ink on time but for the most part it is fairly reliable. I like that the printer ink is larger in size.
369686760,Others,negative,0.864217221736908,"The ink is extremely expensive. We don’t use the printer very often, and so often “waste a lot of prints”. Some months we don’t pay as we just haven’t used it. But the prints we have paid for can be used? So I am paying for an item I can’t use?"
369687461,Product Quality,positive,0.9729300141334534,Great printer and excellent quality.  I love the ease of replacing the ink cartridges.
369688239,Others,negative,0.7702971696853638,"Since the first day I bought it, I had trouble connecting it. I called several times, and was told that I had to pay to get technical assistance. I am legally blind, and was having trouble finding numbers that they were asking for on the back of the printer I have four other printers and I’ve never had as much problems that I’ve had with the HP printer. It’s been sitting on the floor for months because I can’t get myself to throw it away but I don’t wanna buy ink for it. I know it isn’t my Internet because I have a canon printer that connects every time or the HP printer just keeps telling me there’s a problem but not what it is. Most frustrating printer I’ve ever had in my life I would not recommend it to anyone finally got the software which I thought was appropriate for it but then they wanted to charge me for it. Assistance has not helped. I will read it lower than zero, but there isn’t any way to do that. I bought it for convenience because I need to have some thing in large print from my phone again because I am legally blind and the only way sometimes I can read things it’s a print them out in large print. I’ve spent many hours on the phone with your support team with no help. Obviously, they don’t understand that people have disabilities and can’t comply to read small print that they’re up."
