Survey ID,sentence,Customer Service,Delivery,Others,Price,Product Quality
368206022,"Printer is good. But the issue is with the black cartridge which came with it. It got empty after printing only 100 pages. However it was mentioned that it will print 10000 pages in single cartridge. The fault is of company or the dealer, I don't know.",0,0,0,0,1
368206089,"Every time I tried to print there was an error. Need to run the troubleshoot option just to get a page to print. Every time. Sometimes a quarter of the page would print. This would occur multiple times for the same print job. Printer decided to print in monochrome for a while even though color was checked everywhere. Needed to download and reinstall drivers on multiple occasions. 
Cherry on top was instant ink prices going up. Moved on to a different brand. Thanks for all the errors.",0,0,1,0,0
368206791,Although hp smart and all hp apps are connected to my printer and can read le ink levels of my cartridges the printer will not connect to hp insta ink. It's not just my printer apparently a lot of people who own this printer are experiencing the same issue there for I am unable to take advantage of the benefits of insta ink. Plus I spent almost 2 hours on the phone with insta ink experts who were unable to resolve this issue and to say say it was frustrating is a understatement considering when I first called I wanted and was transferred to tech support who instantly transferred me to insta ink support without hearing my situation and then after 2 hours and no resolved issue they gave me a case number and said they would send it to the tech support and I was to call tech support for help with was who I asked for in the 1st place. Extremely frustrating terrible experience all around not to mention the printer print quality is not so great to begin with.,1,0,0,0,1
368208080,"So far we are happy with the printer, but extremely disappointed that we were informed that is did double sided ADF printing. It doesn't, so paper is wasted. The printer is  used in a home office scenario, so double sided would have been appreciated. Sales staff need to be trained properly in what features items have. Also, when reading the information on the HP website, it comes across that the printer does do double sided ADF. Can't comment on the ink use yet, as it is too soon, but copies are clear and quick.",0,0,1,0,0
368208485,Great product with cutting edge technology and economical ink tank system. Easy to follow interactive printer and software installation and setup.,0,0,0,0,1
368209777,"I was charged over $50.00 one month, without reason or warning.  If I choose to stop reordering your  ink and use my left over inks I was told thay my  printer would stop working. I canceled my service and I was charged this month again. This is a money sucking SCAM!",1,0,0,1,0
368210111,"Firstly, I didn't have enough time to test the printer I purchased. I bought it urgently because I had to print several black and white pages when my old HP 4675 failed. 
I have known HP printers for many years and find their quality to be the best, but the ink is quite expensive. I put “9” and not “10” because I would like to be able to purchase cheaper ink, refilled at 25%, 50% and 75% of the full volume, because not everyone prints “with heavy duty” and the ink can dry out and not be used...",0,0,0,1,1
368210375,Very easy to install. Really like the control menu on printer. Very intuitive to use. This is my second smart tank printer and it’s the way to go. The ink has lasted almost two and a half years and only had to add black,0,0,1,0,0
368211119,The Ink does not last.  We get less than 2 dozen sheets of pages of average text or documents from the black toner.,0,0,0,0,1
368211338,Pretty good quality printer for the price. Ink cartridges are too expensive $.,0,0,0,1,1
368211937,"I absolutely love my printer. I have been searching for ink for my old HP printer and I’m yet to find it, so a friend recommended this printer and I purchased it.",0,0,1,0,0
368212290,Does what it says on the box quite happy with it and the price of inks,0,0,0,1,0
368215482,"Easy set up of WiFi printer. 

Instant ink system very easy to use and reassuring supplies of ink are always available rather than ‘cartridge empty’ and have to go to buy replacements as with previous printers I have had. 

Good high quality printing, and photocopying of documents. 

Enjoy facility to print from my iPhone or tablet.",0,0,0,0,1
368215761,Because I don't need to worry about running out of ink,0,0,1,0,0
368216170,"I was not aware I was signing into a lifetime ink contract!!!! It was not made clear at the time of purchase.  Once I found out, I bought my own ink, and now the printer does not work with my HP Laptop (nor any other device).  This printer has never worked well, and  consequencially,  I got another printer, no longer using HP.",0,0,0,0,1
368216407,"Scanner has a defect.
Software has many bugs.
Expensive ink",0,0,1,0,0
368218380,"Setup was a real pain. I'm pretty tech savy and usually don't have issue. Its been a year but  problem that sticks out most is lack of instructions and possible do's and don'ts and better trouble shoting. The biggest problem I had was Printer wouldn't connect to my internet and after 2 to 3 days of internet searching I figured out why. My internet was not password protected. I live in remote area no neighbors so I had it open, once I put a password on it connected. Would have been nice to know that in the instructions.  The app was a bit clichy at first and to figure things out, just had to play with it, use it, trial & error I guess you'd say.  Probably some of my problems had to do with my internet, its not the greatest, slow & up & down sometimes.  As far as the printer itself, Im pleased with it, the cost of it was reasonable and have had no mechanical issues so far, and learning to like the app and some of the useful things on it.  I am using the ink program, so far I like that. The last time I was sent ink was not sent a return envelope for the empty cartridge.  Overall I'm pleased with the printer.",0,0,1,0,0
368218472,"I had deductions from my bank account but when I tried to print message not enrolled in instant ink therefore could not print it took forever to to able to get it back online. The scanner would not work so halted my instant ink subscription then could not print because I had to buy different ink, for this reason I will never buy a HP product again!",1,0,0,0,1
368218732,"I needed a ll lot of assistance to set up the new printer. I spent litterally hours trying to do it myself.  
I found the tutorials incomprehensible. You should be aware not all your customers are IT savvy.
It took ages access, but I eventually spoke to someone from your team who was extremely helpful. He took control of my printer and got me up and running.
I only use a printer for very necessary airline and other travel and accommodation documents. 
The ink situation I am told needs constant wifi connection. As I go away for 5 months each UK winter, it is simply a waste of time and money for me. I turn off all electricity supplies at the mains, being away for so long.
Since I returned home in January the printer has not worked and I doubt it never will. I have tried my best with very limited ability but I can't get it to work.
Unless you can help I do not need to continue with your ink plan.",1,0,0,0,1
368219891,"I have always bought an HP printer, but this will be my last shopping from HP. I printed only five pages, and the printer stop working and cartridge dried up",0,0,1,0,0
368219987,"When I cancelled my subscription before the end of my free 6 month trial period for replacement ink cartridges, without warning my printer failed to operate due to one of the cartridges being free replacement ink. I had to disconnect and re-connect my printer via blue tooth which caused me a great deal of issues to get it to work. No warning, no explanation until I checked my email. I wont take up the offer if ever again.",1,0,0,0,1
368220196,I am not receiving any ink that I’m paying for not a good service at all,0,0,1,0,0
368221252,Im a prisoner of your ink supply. I pay for ink monthly and have only received ink cartridges once.,0,0,1,0,0
368222503,It is a good printer except it has a recurring problem.  The ink cartridge carrier gets stuck.  The paper gets torn up and does not complete printing.,0,0,1,0,0
368223084,I could never get it completely set up. It was very confusing and very difficult for an elderly person to understand so I gave up in complete frustration.  Even the ink that was sent to me was too big for its slot and didn't  fit. Why can't companies like yours make a simple printer that can print from a phone and be very easily and simply set up for elderly people who are not tech savvy? Now that printer just sits collecting dust.,1,0,0,0,1
368223879,I don't like guessing when the ink is out.  My previous HP printer stopped printing when empty.  Guessing when empty wastes the remaining ink or paper which didn't print correctly.  I suspect HP did this to cause user to waste ink and buy more.,0,0,1,0,0
368224047,I had raised concern on charging without ink supply and I was told that ink will be delivered to my new address … but still this was not delivered and at the same time I was charged for upcoming months also.,1,1,0,1,1
368224766,The printer was purchased to use at home to print personal documents and a few for other purposes. I am really disappointed regarding how quickly the ink finishes especially since it appears to be a printer that can be used in an office. The ink is also extremely expensive and there is a point where you can’t use the color nor black ink without both sets having sufficient ink left in the cartridges. The ink cartridges for a printer of that size should last longer or be much cheaper,0,0,0,1,1
368225611,I received several cartridges to try to get the printer to work. It does not work and there’s no ink in the cartridge that I have now.  I haven’t been able to ever use the printer since it needed new cartridges.  I NEED HELP!!!!!,0,0,1,0,0
368225785,"I think it’s unfair that I have to send back the remainder of the ink (that’s sitting in my printer) that I received during the free trial. I only used I think 2 free cartridges of each color of ink during the entire 6 month trial. I wasn’t aware that that would be the case and I was surprised to find that out at the end. Makes me not want to purchase again based on the free trial incentive. Other than that, I’ve had no issues.",1,0,0,1,1
368226149,"HP is my printer of choice. It is easy to install, change ink cartridge and the print quality is excellent. Unfortunately, I had a paper jam and after removing the jam my printer stopped functioning. I purchased a new HP 8030. I have had the same problem with other HP printers. I understand that they are reasonably priced. However, after replace two or three if presents a problem. Is there a service department for repairs rather than continuously replacing my printers.",1,0,0,1,1
368226708,"Printer has never worked as expected. I shouldn't have to pay for a service to use it. Should be able to plug it in, connect to WiFi and buy ink as I need it. Not be forced to sign up for a certain amount of pages per month and pay add'l fees. Absolutely a rip off.",1,0,0,1,1
368226755,"Hate the new way to installed.  I like instructions in paper.  Also is extremely difficult to change the provider of wi-fi
The ink if you don’t used frequently they espire soon",0,0,1,0,0
368227523,"HP makes it difficult to be their customer. I spent over an hour on the phone with customer service just to re-enroll in the monthly ink service. Right now, I've got an issue where the printer won't connect to the wifi and I've gone through the HP diagnosis app and it's not helping. Now, I know that I've got to get on a chat for someone at HP to help me, but I just don't want to...I don't have time to devote an hour or more to print one page that I need. I think it's a problem that I feel that way about your company, don't you? I pay money to you every month to use a printer that I bought and knowing that whenever I stop paying you that monthly fee, I can't use the printer...even though I bought that ink. I paid you for it. It's ridiculous. I have VERY negative feelings towards HP and this product and I feel like I've been scammed every time that I have to use my printer for something.",1,0,0,0,0
368228139,"I do not like all the emails.
HP never tells me when they will send new ink cartridges. I do not want to be left with a printer with no ink!",0,0,1,0,0
368228568,"My family has always had good experiences with HP products.  However, I am not thrilled with the fact that we are practically forced to buy ink cartridges from HP and are now charged and limited to the amount of copies we can make.  Doesn't make for good customer service.",1,0,0,1,1
368228822,"I have had so much trouble with this printer, plus I hate he monitoring  of my computer and it shutting down on me we you make up your mind to do so.    I was given free ink for 3 years on my contract and you shut down my computer and charged me.

This is spying.  Also the paper tray has never worked correctly, but I just gave up.",0,0,1,0,0
368229057,"The printer hasn't worked too well. After using it 4 times, it has printed well. I've replaced the ink cartridge but the print is still faded.",0,0,0,0,1
368229372,The ink runs out very quickly,0,0,1,0,0
368229528,"I will never again but an HP printer and will strongly recommend against buying one in the future.  The printer wouldn't work unless connected to the Internet, and it wouldn't stay connected/reconnect automatically between jobs - using either a wired or a wifi connection.  The few times I was able to print required calls to HP support to be able to resolve.  Despite the issues keeping the computer connected, the subscription ink plan I was pressed into buying billed flawless.  The money I spent on just a few printed sheets was completely wasted and the printer will be recycled as soon as I find time to take it somewhere to do so.  Congrats on convincing me that I am better of not owning a printer at all.",1,0,0,1,1
368229577,"I haven’t received my ink and I subscribed for year.
The ink ran out so fast.
So frustrating",1,0,0,0,0
368230016,"The printer is very reliable, high quality print and it’s great to not have to worry about ink running out with the Instant Ink program.",0,0,0,0,1
368230376,"While the printer performed fine, we were not happy with the monthly subscription fee that increased even further on January 1, 2024.  We did start purchasing cartridges instead however they ended up being too expensive for what we were printing.  We ended up purchasing an Epson printer because of it.  We have always had HP printers until now.",0,0,0,1,1
368232853,Nothing special about the printer. Do not need the subscription service for ink as i print 10 pages per month maximum.,0,0,1,0,0
368233079,"I could never get the printer to work with my MacBook. I signed up for Instant Ink and then I spent four hours on the phone with  HP and Verizon representatives and no one could help. I canceled the Instant Ink, but now have a printer and ink that just works as a copier.",1,0,0,0,1
368233211,"After more than two years using my HP ENVY 5020 printer I have experience  no issue with my printer. printing quality remains very good, changing the ink cartridge's simple.
I would recommend the HP ENVY 5020  to anyone who is looking for an all in one printer.",0,0,0,0,1
368234725,Runs through ink too fast for the minimal amount that I use it.,0,0,1,0,0
368235309,"I hate this printer and the scam of the insta ink. The printer that has just symbols and nothing on the printer to be able to control it. Only having to go into the app. Then sending out the insta ink and only getting one set of cartridges and paying $5 a month when it’s barely used. When I cancelled it, nothing said my cartridges would just stop working at the end of the month and that I’d need to send them back. My color cartridge was almost 100% full one the black was more than 75%. For the price I’ve paid over the last couple of years, I’d say I pretty much paid for them, but can’t use them. Biggest scam ever. Will never buy an HP again!",0,0,0,1,1
368236073,"very reliable. ink goes a long way. very fast printing color pictures , pictures look just like the photos",0,0,0,0,1
368238748,"The app tells me the printer is online and ready.  When I go to print, I get a message saying  the printer is offline.  It takes me hours to print one piece of paper.  The printer looks like it is ready and connected to the wifi and on line. In addition, I across the street from my house and I can print from that location to the house, but within the house right beside the printer it does not print.  I get very frustrated.  Then even when there is ink in the cartridge, it will not print and say low on ink.  It should not be that hard to print a document - especially in this day of technology.",0,0,1,0,0
368239299,Very slow and ink is running out quickly. Not suggested to buy,0,0,1,0,0
368239813,"I can’t copy on my HP. I tried 3-4 times last July-August to cancel Instant Ink since I am unable to use my printer. Since you’re supposedly keeping track of my ink use, I would think it’s pretty clear that no ink is being used. So I really don’t care to have you bill me for 4 plus dollars each month.
I would need guidance for using my printer in the simple acts of copying, printing, scanning without the wireless complications.
When I have turned it on, it produces several sheets  of unhelpful instructions. 
Thank you for asking.
Jean Keeley",1,0,0,0,0
368239865,My printer runs out of ink too fast,0,0,1,0,0
368239937,"All I wanted was a printer could plug in connect and print or scan but thst not what I got! I got endless hours waiting or talking to agents thst one actually told me my printer wasn’t compatible with my 5g wifi, and thd whole scam of ink cartridges that I couldn’t even operate my printer when I canceled your program n used my own ink .  Thoroughly disappointed in The HP brand which i thought was one of the best",1,0,0,0,1
368241682,"When it's working, it's great, and I love that we don't have to buy ink cartridges.
But a number of times it said it was not ready, and I couldn't make it ready.
Three times I had to call HP customer service, but finally it's working well.
The printer and/or the computer kept trying to use old drivers from old printers and somebody had to take over my computer to delete all of those.  Also reconfiguring the printer with the computer required another call with customer service, it's not intuitive.",1,0,0,0,1
368242047,"My son has an HP and was very happy with it so he bought one for  me. Unfortunately, mine is either a lemon or I just don't know how to use it. The color is rarely correct when making color copies or printing from my laptop. I have been able to adjust from my laptop but adjusting the color on the printer doesn't work. When I've talked with customer service I've had some interesting experiences: once I was sent the wrong ink and then accused by HP of buying non-HP ink, I've been talked to as if I was a dunce because I don't use the printer very often and was overcharged for ink when not using the printer.",1,0,0,1,1
368242519,"It does everything I expected and wanted it to do.  The only reason it didn't get a perfect 10 from me is that I had a bit of trouble setting it up, and later on had to contact support because the cartridge printhead had some dried ink on it and had to be wiped clean.  Something along those lines might perhaps have been covered in a more comprehensive instruction manual.",0,0,1,0,0
368243073,It’s been easy to get the printer cartridges in a timely manner,1,0,0,0,1
368243123,I never run out of ink,0,0,1,0,0
368243972,I ran out of ink several times and you never sent my replacement ink so I ran out several times so I just bought another printer and threw the hp in trash epson now sends ink everytime I get low,1,0,0,0,1
368244218,The printer is intuitive and provides me with quality printed documents. It also allows me to adjust the quality or choose just black/white to reduce my ink costs. It's a quiet printer.,0,0,1,0,0
368244591,I like the printer but it uses way too much ink. The ink usage makes this printer exceptionally expensive to run.,0,0,0,1,0
368245127,"The Insta-Ink program is a scam. If u give a customer free ink then you should allow them to use it even if they don't continue with the program. 
If there is a problem or error with the printer, one must go log in to the app to troubleshoot. There's no way to troubleshoot or know the issue without going in the app.",0,0,1,0,0
368245353,"Easy to set u. Good quality printing. Fast, ink doesnt bleed.",0,0,0,0,1
368246215,"You force owners of HP printers to install/use the HP Smart App. This app is 50% ink marketing ads and 49% user behavior tracking. 1% maybe, is geared toward actually printing. When theres any issue with the printer connection, the help dialog box is 3 checkboxes with obvious troubleshooting (is it ON? Gee thanks, I didnt check that!). Theres nothing remotely useful for any wrinkle in setup. Why we cant just use our printer as a normal network printer instead of installing this malware is totally beyond me. Every time you put in a new, totally overpriced, cheaply made, spyware-integrated (hey you printed a page! Wanna buy more ink? Buy more ink!!) Ink cartridge, the thing kicks out a calibration manifesto automatically that uses up half your new ink. Theres no way to disable this helpful calibration page. Every single component in this printer is the absolute cheapest breakable version possible. Its loud when it prints; its ugly, reminding one architecturally of east german brutalism. It sings annoyingly with a chime when somehow you get it to do the basic task of printing a page.",0,0,1,0,0
368246286,"Great printer. Ink service terrific. Only downside was when we cancelled, because we have very low printer usage, our ink disable, unable to print. We've been paying monthly, so I don't understand how HP thinks this is fair or good business. We will never enroll in the service again or just not buy another HP due to this ridiculous practice. Thanks for asking.",1,0,0,0,1
368259298,"overall, has features I needed.  Don’t like that I couldn’t get it in black or that the paper catch doesn’t automatically pop out when printing like with my other HP printer.",0,0,0,0,1
368259547,"Very good customer service. My previous HP was a 9010 series purchased at Best Buy. After 8 months it started taking forever to print, and would not print color very well. This happened to my previous HP as well. Hopefully, this updated model will work out much better. This is my first experience purchasing direct from HP. I have the full one year warranty.",1,0,0,0,1
368259841,Easy installation with very good instructions.  Print drivers easy to download.  Good color copy.,0,0,1,0,0
368260738,The Black ink that came with the printer is either dried up or low so documents I needed to print did not print well.  Can't print until new ink arrives.,0,0,0,0,1
368260813,"First, I had trouble connecting to Bluetooth. The HP app wouldn’t recognize the new printer. On the fourth try it connected. The pages would come out incorrectly and they all had black lines. When I tried to get help, the app would not recognize the PIN number.
Too much trouble! I returned it to Amazon.",1,0,0,0,1
368261599,Quality of color print with starter ink was not good.,0,0,0,0,1
368262871,"The All in One Printer was easy to set up, and I have not had any problems with it.  I like that I can get regular deliveries of ink and paper.",0,0,1,0,0
368263975,It was easy to set up I had the app for it so that helped the only thing that was a bit confusing was putting in the ink but at least it told you if it was wrong .,0,0,1,0,0
368263986,the cartridge door would not open. I accidentally dropped the other lid and then the cartridge door opened.  Thinking it was a one time problem I went ahead and installed the printer.  But then I tried opening the cartridge door and again it would not open.   I returned it to Costco as it is defective,0,0,0,0,1
368263995,"I recently purchased all new ink cartridges for the all-in-one 8020 series printer. Shortly after the new characters were installed, the printer went out according to HP, which was very difficult to get a hold of, the cost to repair the printhead was more expensive than a new machine so I should buy a new machine so I could use the cartridges That were newly purchased . There was no offer to take the cart back or repair. The printer just buy a new one. It’s obvious that HP cares about selling cartridges, providing good customer service not so much. I’m letting Costco know HP response",1,0,0,1,1
368264674,The printer was a good price and makes very clean prints . It is also nice that ink is easy to access,0,0,0,1,1
368264763,"it makes problems. i end up buying new cartage but printer does not work. cartridge tap leave part of tap on it. we are going to return tomorrow. i bought two time cartridges, but still have problem.",0,0,1,0,0
368264785,I received a black ink cartridge from HP Ink.  For some reason this caused my printer to crash.  The E light and orange lights were flashing and I lost the internet connection.  I went into all the HP help websites but because I had no internet connection I coudn't sort out the flashing and because of these lights I could not get onto the internet.  I spent hours trying to get this sorted.  In the end I paid a guy £50 to sort it.  He couldn't!  I lost £50 and my printed because of a faulty cartridge sent from HP.,1,0,0,0,0
368265015,"It was not easy to install my HP2734e printer.
The cord included does not fit into the printer well.  It doesn’t go in far enough and it comes out every time I even slightly move the printer.
The colours are terrible on the ink that’s included.
There was no USB cable shipped with the printer to attach to my laptop.",0,0,0,0,1
368265216,"I had a 9010 pro and the carriage was stuck and one or more of the cartridges was damaged, according to the displayed message.  I used HP support several times and attempted to solve the problem.  I worked on that printer sporadically four days.  I called trying to get a person to help and no response.  I finally called Costco where I bought the printer several years ago to ask if they could help.  They told me to take it back to the store, I was refunded my money and I bought the 8020.  I pray this one works better.  This experience was emotionally overwhelming for a person who will so be 80!",1,0,0,0,1
368316767,"changing the actual paper from plain to photo is cumbersome as the cassette is difficult to open and if I place the photo paper on top of the plain paper it will always pick up a plain sheet ruining a good sheet of photo paper. The ink tanks are good though, but can be rubbed off photo paper with an eraser which means they don't appear to be archival. Also there are two of us using the printer which is awkward with the constant changing of the cassette contents.",0,0,1,0,0
368317014,"Printer couldn't set to print color on other app like words, Google doc....etc, printer will not gove you double side printing as well in the setting. only will print BnW. Pricey for such low function printer.",0,0,0,1,0
368317665,Won’t connect to the wi fi. Error message unable to connect to printer. Haven’t gotten past the first step. Haven’t installed ink or heads. Too complicated. Would like to return for a refund.,1,0,0,0,0
368317883,Nothing works I'm waiting for ink but received nothing so far,0,0,1,0,0
368317993,"Other than higher ink usage rate - the size, ease of use and quality print with both wireless and wired usage (+plus scan!).  Really good “road” printer.",0,0,0,0,1
368319704,I cancelled my subscription because my printer is at a second home and does not get much use.  HP has canceled my ability to even use the remainder of the ink in the cartridges.  That is not a smart way to build brand loyalty!  What do I do with the useless ink cartridges now?,1,0,0,1,1
368320221,"Twice now after I have replaced the ink, with original HP ink an error pops up telling me to remove and replace the cartridge becaus it cannot communicate with the printer. I have emailed support but received no reply",0,0,1,0,0
368321087,"I gave a 5 because I was being generous.  I do not like this printer.  It is difficult to understand what is going on when it does not function as desired.  This is our third or fourth HP printer, and probably the last.  I ordered ink on Feb 28th and still have not received it as of March 7th.  I will be cancelling my ink subscription.",0,0,0,0,1
368321976,Ideally the printer ink cartridges should be a lot larger to saving changing them so often.,0,0,0,1,1
368322064,"Hello,

The printer itself works fine. I believe it's our third printer in recent years. So, we consider ourselves loyal clients.

The main issue we have is with the ink. The cartridges are ridiculously expensive. But tired of receiving blocked messages for using alternative ink, we recently subscribed to your Instant Ink program. 

What a disapointment that has been. We ordered the suggested initial order and HP can't even get that right! The order was placed directly on-line through your app and 10 days later, still no sign of the order or evidence that the product has even been shipped. 

How frustrating. We tried to encourage HP and it's a total flop. I understand it's difficult to match the Amazon next day service but 10 days and still no information available. Really? Customer service didn't have any answers today. Polite, yes, but doesnt help us replenish our empty ink cartridge. And let me tell you, B&W print outs for work / client purposes, not too impressive.

We are not complainers but I received the survey email and since you asked, here's our feedback. 2/10 simply because the idea of Instant Ink is convenient. But overall, as an experience, what a failure. 

We will evaluate our options over the next day or two, then make a decision on our subscription.

Please and thank you,
Andre

Pls feel free to call and help with this account.
514-895-8832",1,0,0,0,0
368323509,"The 2 HP printers I purchased have both been erratic in their performance. Sometimes they will work and sometimes they don’t. One is at my condo in Palm Springs and the other at my condo in Los Angeles. Both locations have WiFi service. I use my iPhone to connect with both printers to make copies and at times to scan and send documents.
When the printers aren’t working a message will show up on my phone that either the printer is busy (which it isn’t) or cannot be located (although I registered both). I’ve tried disconnecting and then reconnecting the power to the printers, making sure that the ink level is full, that the paper in the drawer is adequately stocked. Sometimes the printers will then work, but currently each one is now unresponsive to commands to print documents.
I also find that there is no adequate customer support when I call in for assistance, and that if I reach a live person I’ve been told I’d need to pay for upgraded customer assistance. Your self-guided remedies have not been adequate to fix the problem, and both my printers are now not working although they’re only a few years old.",1,0,0,1,1
368323900,"So far, my husband has enjoyed printing his newspaper daily black and white puzzles.",0,0,1,0,0
368324585,Copy feature sucks. The page feeder doesn’t always grab the copy at first which leaves about 2-3 inches of black wasted ink before the text shows up. Same with scanning,0,0,1,0,0
368325813,"Too many times the printer just fails to work. Slamming the paper draw, turning on and off and threatening to throw the thing away works. I'm paying money each month for instant ink but haven't received any and the page number I've been guided into is too high. When I get time, i'll buy another brand printer and toss this one in the bin.",0,0,0,0,1
368325857,"Cheaply built, not sturdy
I have owned only HP printers for the last 15 years both for home and work, never again. The HP Ink and Paper membership is a sneaky way for you guys to require your customers to overpay for HP ink for the life of our printers. I feel that this tactic is predatory, sneaky and I will never again purchase an HP printer",1,0,0,1,1
368326511,"The printer is working well but the build quality is  sketchy for the amount of money I paid for the printer. over $500!

plus the ink level system has never worked.  I have to ignore the system and just have to look at the sight glasses.

I called once for service and got a foreign operator and they were not willing to help me.

but overall HP products do offer value, i've been using the same HP Laptop for over 5 years.",1,0,0,0,1
368327675,produces quality prints in a reasonable time frame. Affordable. Ink cartridge replacement costs not too steep.,0,0,0,0,1
368328306,"When I bought my first HP printer I declined the Instant Ink offer thinking it was not going to be a good idea.  However when I bought my latest HP printer I decided to give the Instant Ink offer a try and, so far I am extremely happy with the program.  Very shortly after I had joined I actually received my first shipment of ink and I was not even close to being out of ink.  So far all is good!",0,0,0,0,1
368329241,I don't like Instant ink.  It has not sent any ink cartridges and I am not printing enough to get any value.  Probably never buy HP computer again!!!!!!!!,0,0,0,0,1
368329555,"Didn’t work for more than 50 weeks, didn’t know it wasn’t working, when I did it was days out of guarantee, and as you wouldn’t help via support, I dumped the printer and stopped the ink subscription.
Won’t ever buy HP again.  I didn’t buy cheap either.
My Epson is working fine",1,0,0,1,1
368329863,I get too much ink for my usage,0,0,1,0,0
368329924,"The printer has problems with the ink heads, they dry out and crystallize very quickly and then need to be changed",0,0,0,0,1
368330026,Ran out of ink in less than a month. Bought HP replacement ink and ran out in a month. Bought non HP ink which is still working after four months. Cheap printer so you can sell expensive HP ink.,0,0,0,1,1
368330088,I like the fact that the printer doesn’t use expensive ink cartridges.  I usually have to unplug it and plug ut back in to make copies which is a nuisance.,0,0,1,0,0
368330138,"I am not happy that I am expected to keep a monthly membership, in order to be able to print pages. I believe, if I pay out of pocket for ink and pages, along with a one time fee or the printer purchase,  there should be no reason I should pay HP for printing.  I was not very happy receiving an almost $200 bill recently. I am planning to switch printer model",1,0,0,1,0
368332140,I will never purchase another HP product.  Disabling my printer because I chose not to install your overpriced print cartridges is a gross over-reach of your authority.  I do concede that you have the right not to honor the warranty but preventing me from using my printing that I purchased is not acceptable.,1,0,0,1,1
368332442,"Contacted company to inform them of a damaged print cartridge that came with the printer. When I inserted cartridge it spilled blue ink into machine. Cleaned area as much as possible reported the damage cartridge and requested a replacement. Replacement was never received. So I purchased new cartridges to try to remedy problem myself. During initial setup printer would not recognize new cartridge and would not allow initial setup. Therefore a brand new printer could not be used, initiated or function at all. This printer was purchased for my winter home retreat so when I tried to reinitiate printer with new cartridges it was too late to return or replace printer at the store where it was purchased. Will never recommend HP due to lack of customer service and assistance. This is also why I canceled my printer subscription as well. Thank you for your interest.",1,0,0,0,1
368332836,Printing quality is not great using very expensive ink which doesn’t last long.,0,0,0,0,1
368333292,"The DeskJet is a decent printer, but I resent not being able to continue with my ink-cartridge subscription because I switched from ATT to T Mobile. I mean to say, what--? That said, I wasn't thrilled about the cartridge program either: I wonder why I'm paying a nominal sum every month without cartridges materializing all that often, and it seems like an expensive way to go about one's incidental printing needs ...",0,0,0,1,1
368333437,"Works great. The only thing that I am disappointed is with the enrollment I made with HP of the ink, I had it for the few months given to me till it was time to cancel it. So I canceled it and I found so unfair that I couldn't use the inks I had left. That shouldn't be, so the way I see is that because I canceled it I was punished.Thank God that when I bought the printer I also bought ink. So I had to send all the links I had left.",0,0,1,0,0
368333916,It’s very difficult to connect to wifi. Ink cartridges only print a dozen pages before they run out,0,0,1,0,0
368334453,Very easy to deal with and prompt delivery of new ink cartridges,1,1,0,0,1
368334532,"This is my. 2nd HP printer and I e had nothing but trouble
With it! Signed up for the ink and they sent me a damaged red one and never did replace it! Never again will I get an HP",0,0,0,0,1
368334556,First the scanner wouldn’t let me scan to phone or my computer . I read the instructions checked in forum . I prepare taxes and being able to scan multiple pages is important . The print counter is aweful I will never buy hp again . I accidently copied a blank page and so no ink was used but still those printed pages were counted. The last thing I want is for a printer to monitor my print and the amount I print. It’s ridiculous to have a subscription to only print a certain amount. I literally threw the printer on the porch less than a year after I bought and took the lost of the cost of the printer . I bought an Epson and never looked back .,1,0,0,1,1
368334655,I have good experiences with HP. But I am using printer with only two cartridges - 1 blach and 1 color. I am not reccomending 3 separate color cartridges.,0,0,1,0,0
368335427,"I have owned several printers, most have been HP,  in my experience the printers are reliable and serve well in all tasks.  HP support has been good and compotent.  The only down side is spare parts:  a recent need for a cartridge carrier, first they sent wrong part, correct part was so expensive, opted for new printer.",1,0,0,0,1
368335457,"New to it and not sure if I'm happy with it. So far I received 1 black ink, 1tri-colored ink and 1 ream of paper",0,0,1,0,0
368335841,"Panic purchase to replace a hi res Canon two feed scanner colour printer.
HP Envy is less than satisfactory. Print quality poor and the interface control symbols are still a mystery all these months later. I've received one cartridge only and that seems to be drying up. I found it almost impossible to order print papers of my particular size choice and so shopped locally. What has happened to HP? At one time a name worthy of respect.",1,0,0,0,1
368337432,Waiting for black ink,0,0,1,0,0
368338306,It uses a lot of ink,0,0,1,0,0
368338993,I haven’t received no ink refills and had to buy it myself. Based on your record I still had ink so I had to purchase it myself,1,0,0,0,0
368339861,"Absolutely seamless, use the printer, low ink detected, new ink arrives before it runs out, fit and forget.
What more is there to say👍",0,0,1,0,0
368340358,I enrolled in the ink program. I mailed in my color inks months ago and have not received my replacements,0,0,1,0,0
368343289,"I bought a new printer a couple of years ago and it has been dormant in my office for almost the entire time because I cannot talk to someone from your customer service department. 
I signed up for the free ink and have since cancelled it because the printer can’t be used.",1,0,0,0,0
368343708,"Promised free ink but received only on3 shipment, was told I had to give credit card information to receive more",1,0,0,0,1
368344154,"Having to log in to the HP site with a username and password to use the printer is completely ridiculous. If I had known that I'd have this additional step in order to print a page from my computer, I never would have bought the printer. Additionally, if I let the printer sit unused for a month, the ink dries up and costs $50 to replace. I only bought HP because of your reputation, even though my last HP printer is not that old. The issue with that one is that drivers are no longer available. If/when the 3755 becomes obsolete, probably in the next few months, I'll be switching to a different brand or working to improve my handwriting skills. Stop making disposable garbage and I'll rededicate myself to HP.",1,0,0,0,1
