,Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,nli_label
1295,357057649,HP OfficeJet Pro 8025 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet Pro 8025 All-in-One Printer,"The second I need new ink cartridges, I'm notified. Simple as that. There was a time where it was difficult to find the ink I needed for this printer; the HP service is magnificent and is just ""there when I need it"".",IIC,42,2024-01-04 23:31:09,2024-01-01 00:00:00,Instant Ink related,positive comment
1296,357057720,HP ENVY 6455e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6455e All-in-One Printer,I have used HP Printers for some time now. I have never had any problems with them. The replacement ink is not expensive. Very reliable printers.,IPH,26,2024-01-08 08:29:21,2024-01-01 00:00:00,Cost,positive comment
1297,357057816,HP ENVY 6452e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6452e All-in-One Printer,"The ink runs out way to quickly, and the fact that I am forced to use orginal cartridges and not a refilled cartridge is very disappointing.  And I've had more issues with keeping it connected.  Not like old models that worked well, and didn't have the ink run out even with the high yield ink cartridges.  NOT happy with the prices of the unit and the cartridges.  I regret buying it.",IPH,71,2024-01-05 07:36:22,2024-01-01 00:00:00,Others,negative comment
1298,357057835,HP ENVY Photo 6234 All-in-One Printer,GB,9,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 6234 All-in-One Printer,Ease of cartridge refill,IPH,4,2024-01-05 01:33:27,2024-01-01 00:00:00,Others,positive comment
1299,357057984,HP OfficeJet Pro 8025e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,Easy to use. Good quality. Really enjoy the automatic ink refill program.,IIC,12,2024-01-06 19:04:14,2024-01-01 00:00:00,"Instant Ink related, General satisfied",positive comment
1300,357058197,HP OfficeJet Pro 9015e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"Printer is usually great, although once indicated low ink. I inserted a new cartridge from INSTANT INK and still indicated low. I then purchased a new ink cartridge from Target.
It still indicated low. Finally called HP & problem fixed. HP sent 1 INSTANT INK for the 2 that I needed to replace!",IIC,53,2024-01-05 12:35:44,2024-01-01 00:00:00,Cartridge Problem,negative comment
1301,357058479,HP ENVY Photo 6255 All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 6255 All-in-One Printer,The printer is ok. It won't work part of the time and I've been paying for HP smart ink yet don't get ink every time I need it.,IPH,28,2024-01-05 06:04:19,2024-01-01 00:00:00,"Logistic Handling, Customer experience & expectation, Instant Ink related, Cartridge Problem",negative comment
1302,357058523,HP DeskJet 3750 All-in-One Printer,DE,7,HPS Surveys,German,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3750 All-in-One Printer,"Although the subscription has been running for quite a long time now, I am not 100% convinced of its benefits. I think with the monthly fees I could also buy a new ink cartridge whenever I need it. I don't currently see any savings through the subscription. Especially not with the announced price increase. It's just convenient",IPH,57,2024-01-09 02:25:15,2024-01-01 00:00:00,"Instant Ink related, Cost, Customer experience & expectation",negative comment
1303,357058891,HP DeskJet 4155e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"Way too slow, takes forever to print a simple document, ink jets do not last long at all. Very dissatisfied with this printer.",IPH,23,2024-01-05 05:15:51,2024-01-01 00:00:00,Others,negative comment
1304,357059008,HP OfficeJet Pro 9015e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"Easy to setup, easy to use, efficient with ink",IIC,9,2024-01-05 06:02:22,2024-01-01 00:00:00,"Customer experience & expectation, General satisfied, Instant Ink related",positive comment
1305,357059066,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,It’s always going offline and I never get my printer cartridges like they said I would. Worst printer I ever bought,IPH,21,2024-01-17 06:44:01,2024-01-01 00:00:00,Customer experience & expectation,negative comment
1306,357059078,HP ENVY 6065e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6065e All-in-One Printer,"I really don’t do much printing, and the problem that occurs is that the ink drys up. No matter what I do I can not get it to print anything at all. I go to change the ink cartridge and then I don’t get the credit for it. So what is the purpose of paying for the ink and it tells me that I have plenty of ink in the cartridge. The ink level doesn’t seem to register at all",IPH,80,2024-01-05 02:37:38,2024-01-01 00:00:00,Others,negative comment
1307,357059590,HP DeskJet Ink Advantage 2776 All-in-One Printer,SG,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2776 All-in-One Printer,"Initially after purchase the printer was working fine but one year later the printer does not print clearly despite changing ink cartridge twice.
As the warranty is no more valid, i am resigned to dumping it and replace with another trustworthy brand.
Sending it for repair or servicing does not make sense as the cost will be high.",IPH,58,2024-01-05 00:22:55,2024-01-01 00:00:00,Others,negative comment
1308,357059692,HP ENVY 6430e All-in-One Printer,FR,10,HPS Surveys,French,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6430e All-in-One Printer,Especially thanks to the intervention of customer service. Unable to register the new HP printer when the previous one was also an HP. With difficulty the online help service helped me solve this problem. What I also really appreciate is the automatic shipping service for cartridges and now paper 😉,IPH,50,2024-01-07 23:43:44,2024-01-01 00:00:00,"Others, Customer experience & expectation",positive comment
1309,357059748,HP ENVY 6052e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6052e All-in-One Printer,HP is very helpful with setups. They send refill cartridges without requesting them. Excellent customer service.,IPH,16,2024-01-08 03:17:37,2024-01-01 00:00:00,Customer experience & expectation,positive comment
1310,357059840,HP Smart Tank 7602 All-in-One,US,8,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7602 All-in-One,"When printing several copies, I will pull several sheets through the copier at one time.
I don't like that it won't do 2 sided printing,
Staples is the only supply center now and they don't keep in stock the 31 black ink.",CISS,42,2024-01-09 20:27:43,2024-01-01 00:00:00,Others,negative comment
1311,357059883,HP OfficeJet Pro 8025e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"This printer, the 8020, I got because I am more familiar with HP printers, in spite of lackluster reviews. I was disappointed to learn that even though this is advertised as a ""3 in 1,"" it will not scan because I have a Mac (I now scan using my iPhone, which gives an acceptable but not great image.) I didn't realize the lack of scanning capability until I tried to use it for that purpose.
On the few times I have used HP help, the helper has been very good in diagnosing the issue (user, not printer, errors) and solving the problem. At least one of the problems, the initial set up, could have been avoided with better written instructions.
I did purchase a second 8020 (for another location) because the price was right (probably on clearance?) but now have some difficulty in finding ink cartridges--probably should have continued with the HP cartridge mail program!",IIC,155,2024-01-08 10:00:26,2024-01-01 00:00:00,Printer Hardware/Printing issues,negative comment
1312,357060153,HP DeskJet 2755e All-in-One Printer,GB,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,I was offer 6 month free ink. It worked for 3 months then nothing but trouble now I am paying for the ink the printer works fine,IPH,27,2024-01-07 23:53:40,2024-01-01 00:00:00,Instant Ink related,negative comment
1313,357060202,HP OfficeJet Pro 9015e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"The 9015e is very functional and easy to use.  Print type is clear and legible.  When paired with the HP Smart app I can be assured that the results will be very clear and legible.  I do tend to use the HP 24 # paper and if making a presentation I prefer the HP 28# paper.  To date (over two years), the unit has not had a paper feed issue.  The HP ink program is very quick to support when needed.  So, in summary, HP's Service and Engineering is better than any other we have encountered in all these many years as well as cost control (almost forgot to mention that low cost of ownership.",IIC,115,2024-01-09 07:52:32,2024-01-01 00:00:00,Others,positive comment
1314,357060922,HP ENVY 6455e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6455e All-in-One Printer,"I have been a customer for over two years and have never received any ink. My printer has been out of ink for a week, I would have to say your service well sucks. At this point I would like to cancel my subscription.",IPH,44,2024-01-05 07:53:30,2024-01-01 00:00:00,"Instant Ink related, Customer experience & expectation, Logistic Handling",negative comment
1315,357061495,HP OfficeJet Pro 9018e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9018e All-in-One Printer,We love having the ink delivered to us when it gets low. It’s super convenient for our business so we are never left without a printer! And we have had a lot of different printers and this one has lasted the longest and been the best so far.,IIC,48,2024-01-08 07:18:35,2024-01-01 00:00:00,Others,positive comment
1316,357061822,HP OfficeJet Pro 9013 All-in-One Printer,ZA,0,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan,HP OfficeJet Pro 9013 All-in-One Printer,the costs of your ink cartridges are totally unacceptable. not allowing me to use competitive cartridges is also totally unacceptable.,IIC,20,2024-01-06 21:12:47,2024-01-01 00:00:00,Others,negative comment
1317,357062113,HP Smart Tank 7301e All-in-One,US,8,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7301 All-in-One,No fax. Otherwise it is OK. Nothing outstanding except for ink supply system which is very good.,CISS,17,2024-01-05 07:57:33,2024-01-01 00:00:00,Others,neutral comment
1318,357062352,HP OfficeJet Pro 8025e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"While the HP printer printed properly, the ink distribution has clogged up on us in two separate  printers. I'm tired of having to print something continually, wasting ink, to keep that from happening.
Furthermore, the cost of inks quickly exceeds the price of the printer itself.",IIC,46,2024-01-05 12:13:24,2024-01-01 00:00:00,Others,negative comment
1319,357062418,HP DeskJet 4133e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4133e All-in-One Printer,Wifi setup was difficult and time consuming. Also... Having to print the instructions used ink and paper. Not very efficient and cost me money.,IPH,24,2024-01-06 00:50:14,2024-01-01 00:00:00,Others,negative comment
1320,357062419,HP ENVY 6458e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,"Tends to use ink up fast, and cartridges are not cheap",IPH,11,2024-01-06 18:21:13,2024-01-01 00:00:00,Cost,negative comment
1321,357063145,HP DeskJet 4155e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,I purchased it and signed up for auto ink refill. I never recieved a refill and was purchasing them at the store. When I contacted customer service the person that handled my complaint did not care to resolve the issue. I canceled ink subscription and the printer has not been used since.,IPH,52,2024-01-10 18:03:16,2024-01-01 00:00:00,"Logistic Handling, Customer experience & expectation, Instant Ink related",negative comment
1322,357063753,HP ENVY 6055e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"After a frustrating 2+ years of owning this printer and not being able to use it or get a tech to troubleshoot for me, I finally figured it out. I had to reboot computer and printer each time I used it. Over that time period I spent more than the cost of the printer on monthly printing cartridges that I never needed. Now that I quit the plan, I find that I went over my allotted number of pages for the month and I guess I’ll be billed for the pages. When I cancelled I found out that the current cartridges will no longer work. Not cost effective. I guess this is one more thing that goes into the landfill.",IPH,120,2024-01-09 14:23:23,2024-01-01 00:00:00,Printer Hardware/Printing issues,negative comment
1323,357064025,HP OfficeJet Pro 9015e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,When you block my printer from printing I fucking hate you. Finding out how speak to a person from your instant ink practice is so time consuming I’m considering a different setup than w/hp. Your system blocks sending print jobs to the 9010 office jet from my iPhone so just between us your product is unreliable. Btw it’s a fucking 9010,IIC,61,2024-01-05 13:37:51,2024-01-01 00:00:00,"Printer Hardware/Printing issues, Print quality",negative comment
1324,357064112,HP OfficeJet Pro 9015e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"The ink for the printer is extremely expensive! Other than that, we have had very little issues.",IIC,17,2024-01-05 01:29:42,2024-01-01 00:00:00,Cost,negative comment
1325,357064474,HP OfficeJet 3833 All-in-One Printer,FR,8,HPS Surveys,French,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP OfficeJet 3833 All-in-One Printer,"Since perfection is not of this world, 8 seems to me a good mark. Note however that now in a period where we advocate economy, recycling and repairs, it is totally crazy to note that replacing cartridges is worth the cost of a new printer.....To meditate for the following.",IPH,49,2024-01-08 02:12:32,2024-01-01 00:00:00,Others,positive comment
1326,357064802,HP ENVY 6030e All-in-One Printer,GB,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6030e All-in-One Printer,applied for free ink contract it was never followed up,IPH,10,2024-01-05 00:19:16,2024-01-01 00:00:00,Logistic Handling,negative comment
1327,357065341,HP ENVY 6020e All-in-One Printer,GB,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6020e All-in-One Printer,"This is an affordable and good quality inkjet printer that is economical to use, is quiet in operation and which provides additional benefits such as scanning.  The output quality on appropriate paper is very good and the usage of the inks is very economical. The accompanying HP Smart app for running the printer is easy to use, feature-rich and well-laid out. There is good access to online Q&A and help pages and I have found the online support staff excellent. This specific model (HP Envy 6020e) is let down by the occasional need to rest the local network connection. For some reason I have yet to understand the printer goes offline, but all of the obvious actions to reconnect it to our network fail and it can occasionally require full re-installation of the printer drivers.  I have come across many other users reporting the same problem.  If this issue can be solved, I would fully recommend this printer to others.",IPH,160,2024-01-10 02:59:54,2024-01-01 00:00:00,"General satisfied, Printer Hardware/Printing issues, Customer experience & expectation",positive comment
1328,357066354,HP ENVY 6055e All-in-One Printer,CA,3,HPS Surveys,French,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,Monthly cost program for ink refill is not beneficial,IPH,9,2024-01-05 04:46:46,2024-01-01 00:00:00,Cost,negative comment
1329,357067016,HP ENVY 6055e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"It is reliable, works well. The ink does not dry out if I don’t use it for awhile. I am able to get a human tech to help me solve issues.",IPH,31,2024-01-05 09:39:36,2024-01-01 00:00:00,"Instant Ink related, General satisfied",positive comment
1330,357067304,HP ENVY Inspire 7955e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,"My HP printer is RELIABLE. It works right, every time!
Also, I LOVE not having to go out and buy ink -- it just appears in my mailbox before i need it! Thank you!",IPH,34,2024-01-09 10:53:18,2024-01-01 00:00:00,Instant Ink related,positive comment
1331,357067617,HP DeskJet Ink Advantage 2675 All-in-One Printer,NI,8,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Dolmen Refresh,Taiji,HP DeskJet Ink Advantage 2675 All-in-One Printer,"The printer itself is good and inexpensive, but the cost of the cartridges is high in relation to what it prints.",IPH,21,2024-01-08 06:48:56,2024-01-01 00:00:00,Cost,positive comment
1332,357067631,HP ENVY 6055e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,"Too difficult to use. Buttons and indicators are counterintuitive or cryptic at best. All support is online, no manual. Online support difficult to navigate. Currently will not report ink levels, says “ information not available.”

Regret purchase.",IPH,37,2024-01-05 03:41:15,2024-01-01 00:00:00,Others,negative comment
1333,357067632,HP OfficeJet Pro 8028e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,"Printer does everything I need:  copying, scanning, and printing
Printer was easy to set up and start using
Quality is good for all functions
So far, use of printer ink cartridges appears to be efficient",IIC,35,2024-01-08 03:13:18,2024-01-01 00:00:00,"Customer experience & expectation, Print quality",positive comment
1334,357068150,HP DeskJet 4155e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,Easy access from phone or computer printing. Love the instant ink so I never have to stop what I am working on when ink runs low. Easy use.,IPH,28,2024-01-08 05:09:40,2024-01-01 00:00:00,Instant Ink related,positive comment
1335,357068856,HP DeskJet 2722e All-in-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2722e All-in-One Printer,Despite paying as monthly fee for cartridges we never received any!,IPH,11,2024-01-05 00:14:38,2024-01-01 00:00:00,"Instant Ink related, Logistic Handling",negative comment
1336,357069082,HP DeskJet 2752e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,"It is way too expensive, it is much cheaper to buy my own cartridge and use at my own pace rather than be committed to a certain amount per month and some of your packages it does not roll over to the following months.",IPH,44,2024-01-05 08:08:16,2024-01-01 00:00:00,Cost,negative comment
1337,357069204,HP DeskJet 2755e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"The printer gets the job done, but takes quite a while to replace the ink cartridge as it resets. We have also had issues with it timing out and not printing despite our internet connection being super strong. Most of these issues are resolved by turning off, unplugging, turning back on and then deleting and re-adding the printer, but makes for a headache with my team. 

Automatic refillable ink option is worth every penny! Thanks for offering it.",IPH,78,2024-01-12 10:38:00,2024-01-01 00:00:00,Instant Ink related,positive comment
1338,357069205,HP DeskJet 2755e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"disconnecting from the ink deliveries was difficult. HP was constantly refusing to allow me to print until I had jumped through all their hoops. Connection to wifi was intermittent yet I was not able to connect by USB. After weeks of not being able to print, HP refused to allow a return or even an exchange. Opted for Canon with great results... and much better print quality.",IPH,67,2024-01-08 09:52:02,2024-01-01 00:00:00,Printer Hardware/Printing issues,negative comment
1340,357121045,ENVY 6400 All-in-One Printer series,US,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6455e All-in-One Printer,"A bit difficult to get the computer connected to the printer even after ensuring the HP smart app was downloaded to the computer. It still is not connected to the printer. Still getting used to the paper tray and since it has a feeder tray, not understanding why I can’t put a document to scan into the feeder tray but I guess that takes different programming for auto hold and then transmit. I can deal with that just strange as not sure what difference the feeder tray makes in processing jobs. Also, there was no place during set up to enter the code I got for the 3 mo the of free ink as trial before purchasing - I had to choose an ink program before setup would finish. So far, though, so good",IPH,134,2024-01-08 16:43:40,2024-01-01 00:00:00,"Instant Ink related, Customer experience & expectation, Others, Printer Hardware/Printing issues",positive comment
1341,357121125,DeskJet 2700 All-in-One Printer series,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,"This purchase was made because the two-year-old identical printer had issues that the online repair program couldn’t fix.  This was discovered late in the day when I had an important file to print.  Then the new printer refused to work with the practically new ink cartridges in the old machine.  Being able to use already-purchased ink is why I bought the exact same printer.  When it works, it’s fine.  So I comprised and rated an 8.",IPH,76,2024-01-05 17:21:45,2024-01-01 00:00:00,Cartridge Problem,positive comment
1342,357121237,HP OfficeJet Pro 8020 series,US,7,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,Mainly because the cost of the ink/cartridges.  A set of refills is almost equal to the cost of the printer.  It's a bit ridiculous!   Additionally the plastic piece that needs to be removed (snapped off) on the ink cartridges is much to difficult.  I am a very strong man and it is tough for me to do.  My wife or mother could not possibly do it...  while opening up the ink cartridges this time (I've done it several times before) the plastic cap which must be removed completly sliced my finger.  Not a good design as I am sure it has happened to others.,IIC,104,2024-01-05 12:07:55,2024-01-01 00:00:00,Others,negative comment
1343,357123062,DeskJet 4100 All-in-One Printer series,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4133e All-in-One Printer,"Pro:  HP smart, good price, lightweight machine, 

Con:  I could not access the 3 months free ink offer. The ink cartridges are expensive.",IPH,23,2024-01-13 05:57:11,2024-01-01 00:00:00,Cost,negative comment
1344,357123277,HP OfficeJet Pro 9010 series,US,5,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"It was extraordinarily difficult to get the ink cartridges in correctly, and I worry about having to replace them. Also, when I called to ask for help, it was incredibly hard to find the phone number and the person was not helpful.",IIC,42,2024-01-05 10:09:32,2024-01-01 00:00:00,Others,negative comment
1345,357123351,HP OfficeJet Pro 8030 series,US,8,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8034e All-in-One Printer,Took me days to figure out why you sent a small thin black ink starter cartridge when the printer shows a wide space for large ink cartridge.  Was waiting for someone to stop by to help me out!!  Finally figured it fit the small cartridge in the large cartridge space on printer!!!  You need to explain this!!!!,IIC,57,2024-01-07 16:26:46,2024-01-01 00:00:00,"Cartridge Problem, Print quality, Customer experience & expectation",negative comment
1346,357156987,HP OfficeJet 3830 All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP OfficeJet 3830 All-in-One Printer,"I only received one (1) replacement cartridge from HP.  Even though I did not print a lot, even when I requested a replacement, I NEVER received a cartridge nor did HP ever once reach out to me to find out how my service was. Never once did you care.  Now, that I dismiss your cartridge service that you only once provided, you care! I have been extremely disappointed in your service.  The printer itself, is good. HP printers are historically good. That is why I chose an HP Printer. I will use HP cartridges, but I can't trust HP service to deliver cartridges as promised.",IPH,105,2024-01-09 10:41:14,2024-01-01 00:00:00,"Logistic Handling, Customer experience & expectation",negative comment
1347,357157113,HP DeskJet 2620 All-in-One Printer,FR,5,HPS Surveys,French,,,Supplies - Ink,Dolmen Refresh,Taiji,HP DeskJet 2620 All-in-One Printer,"The cartridges are really too expensive!

 The HP SMART software is too capricious and often makes me waste a lot of time deciding to scan it, which regularly leads me to uninstall it then reinstall it, not always successfully :((",IPH,40,2024-01-07 03:44:07,2024-01-01 00:00:00,"Customer experience & expectation, Cost",negative comment
1348,357157250,HP OfficeJet 3830 All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP OfficeJet 3830 All-in-One Printer,"HP photo paper refused to feed. Cleaned rollers. No better. Now days carriage jam but no paper anywhere and carriage moves easily. Did entire shut down and restart. No better. Removed ink cartridges multiple times…and still showing “carriage jam”. I know it’s five years old, but I’m not likely to get another HP printer.",IPH,54,2024-01-06 11:00:29,2024-01-01 00:00:00,"Cartridge problem, Printer Hardware/Printing issues",negative comment
1349,357157403,HP ENVY Photo 7855 All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7855 All-in-One Printer,The instaink cartridge program is a total failure.,IPH,8,2024-01-07 18:35:29,2024-01-01 00:00:00,Others,negative comment
1350,357157554,HP Smart Tank 7602 All-in-One,US,5,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7602 All-in-One,"Your tech. assistance was extremely difficult to reach, all of your set up procedures start with the email ID so when it is incorrect downloading set up procedures can’t be used. I had to go to the HP web site and went through 3 contacts before I was finally able to resolve the problem. 
PS. The first thing your reps told me I was not eligible for the ink replacement program, which is why I bought your product to begin with which I bought that day.",CISS,86,2024-01-06 10:22:03,2024-01-01 00:00:00,"Customer experience & expectation, Instant Ink related, Printer Hardware/Printing issues, Others",negative comment
1352,357157625,HP DeskJet Ink Advantage 2774 All-in-One Printer,MX,7,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2774 All-in-One Printer,"The printer seems good to me, except that it came with an empty or dry black cartridge. It does not print in black, although it detects it as full.",IPH,29,2024-01-06 10:29:40,2024-01-01 00:00:00,"Customer experience & expectation, Cartridge Problem, Print quality",negative comment
1353,357157939,HP DeskJet 2722 All-in-One Printer,BE,9,HPS Surveys,French,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2722 All-in-One Printer,"Very satisfied with the product, no defects. Except that ink cartridges are very expensive",IPH,14,2024-01-09 10:54:30,2024-01-01 00:00:00,Cost,positive comment
1354,357157975,HP OfficeJet Pro 8035 All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet Pro 8035 All-in-One Printer,"I replaced my all in one which stopped printing green and blue. I love that I was able to switch printers for the intant ink program, but I had to do so on my phone instead of my home computer. It would not let me do so on online.",IIC,49,2024-01-06 12:48:52,2024-01-01 00:00:00,Instant Ink related,positive comment
1355,357158114,HP Smart Tank Plus 559 Wireless All-in-One,GB,8,HPS Surveys,English,,,Supplies - Ink,Poseidon,Poseidon,HP Smart Tank Plus 559 Wireless All-in-One,"Early days yet, hp products are generally good. Set up was relatively easy but bought this product to replace a fully functioning printer because the cost of instant ink has doubled in two years and the cost of original cartridges is ridiculous",CISS,42,2024-01-10 03:29:17,2024-01-01 00:00:00,"Cost, Brand Loyalty",positive comment
1356,357158467,HP Smart Tank 670 All-in-One,MX,6,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 670 All-in-One,"The printer is good, but I feel that the color printing is not that good.",CISS,15,2024-01-06 18:16:39,2024-01-01 00:00:00,"Print quality, General satisfied",negative comment
1357,357158576,HP DeskJet 2722 All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2722 All-in-One Printer,Ink cartridges did not work out of the box and I had to go print and pay elsewhere while I sit and wait for inks from the ink subscription I enrolled in.,IPH,32,2024-01-09 12:18:59,2024-01-01 00:00:00,Others,negative comment
1358,357158627,HP Smart Tank 7005 All-in-One,DE,8,HPS Surveys,German,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7005 All-in-One,"Positive: Solid construction, quick setup, easy ink filling.

 Negative: Scan cannot be started from the device, online forced",CISS,18,2024-01-06 09:58:06,2024-01-01 00:00:00,Others,positive comment
1359,357159006,HP Smart Tank 7605 All-in-One,GB,9,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7605 All-in-One,I like the ink tank setup and the printer is well designed and compact.,CISS,14,2024-01-09 09:32:16,2024-01-01 00:00:00,Others,positive comment
1360,357159012,HP DeskJet 2755 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2755 All-in-One Printer,"The instant ink cartridges were inserted before registering the printer with an instant ink account. The printer went haywire, and it was more than a hassle to get the printer fully functional with the instant ink cartridges.",IPH,37,2024-01-06 09:22:48,2024-01-01 00:00:00,Others,negative comment
