Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Month of Response Date,predicted_level1,predicted_probabilities,predicted_aspect,max_predicted_probability,max_predicted_aspect,0,Aspect 1,Aspect 2,Aspect 3,Aspect 4,Output Labels,Label Vectors,Predicted Labels
368140138,ENVY Inspire 7200e All-in-One Printer series,ES,5,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7224e All-in-One Printer,I had to replace my printer due to a failure to read the ink cartridge.,Home-based Printer Ink,15,Mar-24,Cartridge Problem,['0.8542079651057571'],Product Quality,0.854207965,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
368205999,HP Smart Tank 790 All-in-One,ES,10,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 790 All-in-One,"Excellent product, very easy to install, with clear instructions and ink loading without spills and without getting dirty",Continuous Ink (Ink Tank),18,Mar-24,Customer experience & expectation,['0.7561578094815012'],Customer Service,0.756157809,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368206022,HP DeskJet 2710 All-in-One Printer,IN,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2710 All-in-One Printer,"Printer is good. But the issue is with the black cartridge which came with it. It got empty after printing only 100 pages. However it was mentioned that it will print 10000 pages in single cartridge. The fault is of company or the dealer, I don't know.",Home-based Printer Ink,47,Mar-24,"Customer experience & expectation, Print quality","['0.8651778702780882', '0.7564859862359861']","Customer Service, Product Quality",0.86517787,Customer Service,,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]",['Customer Service']
368206089,HP OfficeJet 3830 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP OfficeJet 3830 All-in-One Printer,"Every time I tried to print there was an error. Need to run the troubleshoot option just to get a page to print. Every time. Sometimes a quarter of the page would print. This would occur multiple times for the same print job. Printer decided to print in monochrome for a while even though color was checked everywhere. Needed to download and reinstall drivers on multiple occasions. 
Cherry on top was instant ink prices going up. Moved on to a different brand. Thanks for all the errors.",Home-based Printer Ink,87,Mar-24,Print quality,['0.756806785018105'],Product Quality,0.756806785,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
368206791,HP ENVY 5052 All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Verona,HP ENVY 5052 All-in-One Printer,Although hp smart and all hp apps are connected to my printer and can read le ink levels of my cartridges the printer will not connect to hp insta ink. It's not just my printer apparently a lot of people who own this printer are experiencing the same issue there for I am unable to take advantage of the benefits of insta ink. Plus I spent almost 2 hours on the phone with insta ink experts who were unable to resolve this issue and to say say it was frustrating is a understatement considering when I first called I wanted and was transferred to tech support who instantly transferred me to insta ink support without hearing my situation and then after 2 hours and no resolved issue they gave me a case number and said they would send it to the tech support and I was to call tech support for help with was who I asked for in the 1st place. Extremely frustrating terrible experience all around not to mention the printer print quality is not so great to begin with.,Home-based Printer Ink,182,Mar-24,"Customer experience & expectation, Instant Ink related, Instant Ink related, Others, Printer Hardware/Printing issues","['0.9411610237851', '0.7410669019911238', '0.7257541391013529', '0.8060820695098229', '0.7465174216301487']","Customer Service, 0, 0, 0, Product Quality",0.941161024,Customer Service,,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]","['Product Quality', 'Customer Service']"
368206792,HP Smart Tank 530 Wireless All-in-One,US,2,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Poseidon,Poseidon,HP Smart Tank 530 Wireless All-in-One,Because from the first day the printer has been sold with a head cartridge problem and they have not given me any solution.,Continuous Ink (Ink Tank),23,Mar-24,Cartridge Problem,['0.8757486949018284'],Product Quality,0.875748695,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
368207865,HP DeskJet 2630 All-in-One Printer,ES,0,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Dolmen Refresh,Taiji,HP DeskJet 2630 All-in-One Printer,"1st I try to register the ink acquisition service and when I click, a page appears in an unknown language. If I call by phone I talk to a machine that never returns the call.
 2nd With my HD deskjet 2600 printer, I used to be able to save documents in PDF, now I don't know why the option doesn't appear. Today, Sunday, I will try to contact you. to try to resolve the problem or purchase another printer. Greetings.",Home-based Printer Ink,80,Mar-24,"Instant Ink related, Customer experience & expectation, Printer Hardware/Printing issues, Instant Ink related","['0.718010281385281', '0.8378495601695132', '0.8113846269834121', '0.734086840936841']","0, Customer Service, Product Quality, 0",0.83784956,Customer Service,,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]","['Product Quality', 'Customer Service']"
368208080,HP Smart Tank 7305 All-in-One,AU,7,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7305 All-in-One,"So far we are happy with the printer, but extremely disappointed that we were informed that is did double sided ADF printing. It doesn't, so paper is wasted. The printer is  used in a home office scenario, so double sided would have been appreciated. Sales staff need to be trained properly in what features items have. Also, when reading the information on the HP website, it comes across that the printer does do double sided ADF. Can't comment on the ink use yet, as it is too soon, but copies are clear and quick.",Continuous Ink (Ink Tank),94,Mar-24,Printer Hardware/Printing issues,['0.7858886917002763'],Product Quality,0.785888692,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]","['Product Quality', 'Customer Service']"
368208485,HP Smart Tank 7605 All-in-One,US,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7605 All-in-One,Great product with cutting edge technology and economical ink tank system. Easy to follow interactive printer and software installation and setup.,Continuous Ink (Ink Tank),21,Mar-24,"Instant Ink related, Customer experience & expectation, General satisfied","['0.700642041708075', '0.715578721031683', '0.7214043111020595']","0, Customer Service, 0",0.721404311,0,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368209777,HP OfficeJet 5258 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Verona,HP OfficeJet 5258 All-in-One Printer,"I was charged over $50.00 one month, without reason or warning.  If I choose to stop reordering your  ink and use my left over inks I was told thay my  printer would stop working. I canceled my service and I was charged this month again. This is a money sucking SCAM!",Home-based Printer Ink,51,Mar-24,"Instant Ink related, Customer experience & expectation, Instant Ink related, Instant Ink related","['0.8356497890997893', '0.7898854152024355', '0.7099099104327047', '0.819233299928107']","0, Customer Service, 0, 0",0.835649789,0,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368210111,HP OfficeJet Pro 8023 All-in-One Printer,IL,9,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet Pro 8023 All-in-One Printer,"Firstly, I didn't have enough time to test the printer I purchased. I bought it urgently because I had to print several black and white pages when my old HP 4675 failed. 
I have known HP printers for many years and find their quality to be the best, but the ink is quite expensive. I put “9” and not “10” because I would like to be able to purchase cheaper ink, refilled at 25%, 50% and 75% of the full volume, because not everyone prints “with heavy duty” and the ink can dry out and not be used...",Office Printer Ink,98,Mar-24,"Customer experience & expectation, Customer experience & expectation, Cost","['0.8342712203477006', '0.7536757379885882', '0.7383287446772973']","Customer Service, Customer Service, Price",0.83427122,Customer Service,,,,Price,,['Price'],"[0, 0, 1, 0]","['Price', 'Customer Service']"
368210375,HP Smart Tank 7602 All-in-One,US,9,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7602 All-in-One,Very easy to install. Really like the control menu on printer. Very intuitive to use. This is my second smart tank printer and it’s the way to go. The ink has lasted almost two and a half years and only had to add black,Continuous Ink (Ink Tank),44,Mar-24,Customer experience & expectation,['0.8028500805309238'],Customer Service,0.802850081,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368211119,HP ENVY Pro 6455 All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari,HP ENVY Pro 6455 All-in-One Printer,The Ink does not last.  We get less than 2 dozen sheets of pages of average text or documents from the black toner.,Home-based Printer Ink,23,Mar-24,Customer experience & expectation,['0.9430996162968256'],Customer Service,0.943099616,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368211338,HP OfficeJet 3830 All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP OfficeJet 3830 All-in-One Printer,Pretty good quality printer for the price. Ink cartridges are too expensive $.,Home-based Printer Ink,13,Mar-24,"Cost, Print quality, General satisfied","['0.9836063167298672', '0.7615109240311737', '0.7333419438136415']","Price, Product Quality, 0",0.983606317,Price,0.0,,,Price,Product Quality,"['Price', 'Product Quality']","[0, 1, 1, 0]","['Product Quality', 'Price']"
368211937,HP DeskJet 3772 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3772 All-in-One Printer,"I absolutely love my printer. I have been searching for ink for my old HP printer and I’m yet to find it, so a friend recommended this printer and I purchased it.",Home-based Printer Ink,32,Mar-24,Customer experience & expectation,['0.7147494871141932'],Customer Service,0.714749487,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368212097,HP Smart Tank 5105 All-in-One Printer,DE,10,HPS Surveys,German,,,Supplies - Ink,Pluto Plus,Lebi,HP Smart Tank 5105 All-in-Ones,"1. Great price
 2. extremely fast delivery
 3. Easy setup
 4. Of course I hope the promise of ink consumption is kept",Continuous Ink (Ink Tank),22,Mar-24,Logistic Handling,['0.8557430374294699'],Delivery,0.855743037,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
368212290,HP DeskJet 2620 All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Taiji,HP DeskJet 2620 All-in-One Printer,Does what it says on the box quite happy with it and the price of inks,Home-based Printer Ink,16,Mar-24,Cost,['0.7335183271865598'],Price,0.733518327,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
368215482,HP OfficeJet Pro 9019e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9019e All-in-One Printer,"Easy set up of WiFi printer. 

Instant ink system very easy to use and reassuring supplies of ink are always available rather than ‘cartridge empty’ and have to go to buy replacements as with previous printers I have had. 

Good high quality printing, and photocopying of documents. 

Enjoy facility to print from my iPhone or tablet.",Office Printer Ink,56,Mar-24,"Print quality, Instant Ink related, Customer experience & expectation","['0.8645331810400201', '0.7716613719613719', '0.7053333333333333']","Product Quality, 0, Customer Service",0.864533181,Product Quality,0.0,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]",['Customer Service']
368215761,HP DeskJet 2721e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2721e All-in-One Printer,Because I don't need to worry about running out of ink,Home-based Printer Ink,11,Mar-24,Logistic Handling,['0.7202446238573944'],Delivery,0.720244624,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
368216170,HP OfficeJet Pro 8028e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,"I was not aware I was signing into a lifetime ink contract!!!! It was not made clear at the time of purchase.  Once I found out, I bought my own ink, and now the printer does not work with my HP Laptop (nor any other device).  This printer has never worked well, and  consequencially,  I got another printer, no longer using HP.",Office Printer Ink,62,Mar-24,"Customer experience & expectation, Printer Hardware/Printing issues","['0.8385592796092798', '0.7144039347863712']","Customer Service, Product Quality",0.83855928,Customer Service,,Customer Service,,,Product Quality,"['Customer Service', 'Product Quality']","[0, 1, 0, 1]",['Product Quality']
368216336,HP ENVY 6032 All-In-One Printer,BE,1,HPS Surveys,French,,,Supplies - Ink,Obelisk,Vasari,HP ENVY 6032 All-In-One Printer,"After 9 months of use, printing stopped and the ink failed to register. Despite my many attempts to contact you and send messages, my request was not answered, so I canceled your subscription.",Home-based Printer Ink,33,Mar-24,"Instant Ink related, Instant Ink related, Customer experience & expectation","['0.8161674978616158', '0.7966504551004553', '0.7315828870493614']","0, 0, Customer Service",0.816167498,0,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]","['Delivery', 'Customer Service']"
368216407,HP OfficeJet Pro 8028e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,"Scanner has a defect.
Software has many bugs.
Expensive ink",Office Printer Ink,10,Mar-24,Cost,['0.791387387381468'],Price,0.791387387,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
368218380,HP DeskJet 2755e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"Setup was a real pain. I'm pretty tech savy and usually don't have issue. Its been a year but  problem that sticks out most is lack of instructions and possible do's and don'ts and better trouble shoting. The biggest problem I had was Printer wouldn't connect to my internet and after 2 to 3 days of internet searching I figured out why. My internet was not password protected. I live in remote area no neighbors so I had it open, once I put a password on it connected. Would have been nice to know that in the instructions.  The app was a bit clichy at first and to figure things out, just had to play with it, use it, trial & error I guess you'd say.  Probably some of my problems had to do with my internet, its not the greatest, slow & up & down sometimes.  As far as the printer itself, Im pleased with it, the cost of it was reasonable and have had no mechanical issues so far, and learning to like the app and some of the useful things on it.  I am using the ink program, so far I like that. The last time I was sent ink was not sent a return envelope for the empty cartridge.  Overall I'm pleased with the printer.",Home-based Printer Ink,219,Mar-24,"Customer experience & expectation, Instant Ink related, Printer Hardware/Printing issues, Others, Instant Ink related, Others, Printer Hardware/Printing issues","['0.8499072491049434', '0.7574596326059565', '0.9105350704850704', '0.7911481220477561', '0.7403195673516777', '0.7993188843730485', '0.8567171276531297']","Customer Service, 0, Product Quality, 0, 0, 0, Product Quality",0.91053507,Product Quality,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368218472,HP OfficeJet Pro 8035 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet Pro 8035 All-in-One Printer,"I had deductions from my bank account but when I tried to print message not enrolled in instant ink therefore could not print it took forever to to able to get it back online. The scanner would not work so halted my instant ink subscription then could not print because I had to buy different ink, for this reason I will never buy a HP product again!",Office Printer Ink,67,Mar-24,"Logistic Handling, Customer experience & expectation, Instant Ink related, Instant Ink related, Instant Ink related, Instant Ink related","['0.7467970089550975', '0.7137303569839173', '0.8029234931734933', '0.9291072146013736', '0.72', '0.9312584653908184']","Delivery, Customer Service, 0, 0, 0, 0",0.931258465,0,,Customer Service,Delivery,,,"['Customer Service', 'Delivery']","[1, 0, 0, 1]",['Product Quality']
368218492,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,8,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"The equipment is excellent, but the cost of cartridges is very high.",Home-based Printer Ink,12,Mar-24,Cost,['0.8298182747162374'],Price,0.829818275,Price,,,,Price,,['Price'],"[0, 0, 1, 0]",['Price']
368218732,HP DeskJet 2722e All-in-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2722e All-in-One Printer,"I needed a ll lot of assistance to set up the new printer. I spent litterally hours trying to do it myself.  
I found the tutorials incomprehensible. You should be aware not all your customers are IT savvy.
It took ages access, but I eventually spoke to someone from your team who was extremely helpful. He took control of my printer and got me up and running.
I only use a printer for very necessary airline and other travel and accommodation documents. 
The ink situation I am told needs constant wifi connection. As I go away for 5 months each UK winter, it is simply a waste of time and money for me. I turn off all electricity supplies at the mains, being away for so long.
Since I returned home in January the printer has not worked and I doubt it never will. I have tried my best with very limited ability but I can't get it to work.
Unless you can help I do not need to continue with your ink plan.",Home-based Printer Ink,174,Mar-24,"Others, Customer experience & expectation, Instant Ink related, Instant Ink related, Printer Hardware/Printing issues, Printer Hardware/Printing issues","['0.8943381874605', '0.9671352456617032', '0.7073804029304028', '0.7517620629370633', '0.9105284243534246', '0.8647802505319439']","0, Customer Service, 0, 0, Product Quality, Product Quality",0.967135246,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368219484,HP ENVY Inspire 7920e All-in-One Printer,CH,3,HPS Surveys,French,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7920e All-in-One Printer,Regular connection problems. Ink cartridges dry out very quickly and affect print quality. So much so that I had to change cartridges several times even though they were not empty.,Home-based Printer Ink,30,Mar-24,Customer experience & expectation,['0.8496559253500688'],Customer Service,0.849655925,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368219891,HP ENVY 6458e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6458e All-in-One Printer,"I have always bought an HP printer, but this will be my last shopping from HP. I printed only five pages, and the printer stop working and cartridge dried up",Home-based Printer Ink,30,Mar-24,Customer experience & expectation,['0.7894773924327582'],Customer Service,0.789477392,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368219987,HP DeskJet 2710e All-in-One Printer,GB,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,"When I cancelled my subscription before the end of my free 6 month trial period for replacement ink cartridges, without warning my printer failed to operate due to one of the cartridges being free replacement ink. I had to disconnect and re-connect my printer via blue tooth which caused me a great deal of issues to get it to work. No warning, no explanation until I checked my email. I wont take up the offer if ever again.",Home-based Printer Ink,78,Mar-24,"Printer Hardware/Printing issues, Instant Ink related, Instant Ink related, Instant Ink related, Instant Ink related","['0.7317921560357629', '0.8202597547060787', '0.7477518342059568', '0.8670480907980906', '0.7041969178697123']","Product Quality, 0, 0, 0, 0",0.867048091,0,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
368220196,HP ENVY 6020e All-in-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6020e All-in-One Printer,I am not receiving any ink that I’m paying for not a good service at all,Home-based Printer Ink,16,Mar-24,"Customer experience & expectation, Logistic Handling, Instant Ink related","['0.7430865148525363', '0.8521408896658895', '0.7399474369584663']","Customer Service, Delivery, 0",0.85214089,Delivery,0.0,Customer Service,Delivery,,,"['Customer Service', 'Delivery']","[1, 0, 0, 1]","['Delivery', 'Customer Service']"
368221252,HP OfficeJet Pro 8025e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,Im a prisoner of your ink supply. I pay for ink monthly and have only received ink cartridges once.,Office Printer Ink,19,Mar-24,Logistic Handling,['0.843445623618727'],Delivery,0.843445624,Delivery,,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
368222503,HP OfficeJet Pro 8035e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8035e All-in-One Printer,It is a good printer except it has a recurring problem.  The ink cartridge carrier gets stuck.  The paper gets torn up and does not complete printing.,Office Printer Ink,27,Mar-24,Cartridge problem,['0.7113755734461621'],Product Quality,0.711375573,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
368223084,HP ENVY 6452e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6452e All-in-One Printer,I could never get it completely set up. It was very confusing and very difficult for an elderly person to understand so I gave up in complete frustration.  Even the ink that was sent to me was too big for its slot and didn't  fit. Why can't companies like yours make a simple printer that can print from a phone and be very easily and simply set up for elderly people who are not tech savvy? Now that printer just sits collecting dust.,Home-based Printer Ink,83,Mar-24,"Others, Instant Ink related, Printer Hardware/Printing issues","['0.7087166058786416', '0.7586186470641803', '0.7657287823594517']","0, 0, Product Quality",0.765728782,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
368223716,HP ENVY 6010e All-in-One Printer,PT,5,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6010e All-in-One Printer,"I'm not particularly a fan of the ink supply system.
 My number of impressions is quite low.
 If I don't reach 50 impressions in a month, in the month I reach 10 or 12 more, they shouldn't be charged.
 In addition, there was an increase in the price of this supply. When I purchased the printer, they charged me €3.99, then it went to €4.99.
 In January they charged me €8.99. I asked you why, I got no answer.
 As for the print quality, it obviously deserves a 10!",Home-based Printer Ink,89,Mar-24,Customer experience & expectation,['0.8042904761904762'],Customer Service,0.804290476,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368223879,HP OfficeJet Pro 8025e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,I don't like guessing when the ink is out.  My previous HP printer stopped printing when empty.  Guessing when empty wastes the remaining ink or paper which didn't print correctly.  I suspect HP did this to cause user to waste ink and buy more.,Office Printer Ink,44,Mar-24,Customer experience & expectation,['0.810722715326679'],Customer Service,0.810722715,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368224047,HP DeskJet 2723e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2723e All-in-One Printer,I had raised concern on charging without ink supply and I was told that ink will be delivered to my new address … but still this was not delivered and at the same time I was charged for upcoming months also.,Home-based Printer Ink,41,Mar-24,"Instant Ink related, Logistic Handling","['0.7104656068604601', '0.7273918527550879']","0, Delivery",0.727391853,Delivery,0.0,,Delivery,,,['Delivery'],"[1, 0, 0, 0]",['Delivery']
368224766,HP OfficeJet Pro 9020 All-in-One Printer,JM,6,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan,HP OfficeJet Pro 9020 All-in-One Printer,The printer was purchased to use at home to print personal documents and a few for other purposes. I am really disappointed regarding how quickly the ink finishes especially since it appears to be a printer that can be used in an office. The ink is also extremely expensive and there is a point where you can’t use the color nor black ink without both sets having sufficient ink left in the cartridges. The ink cartridges for a printer of that size should last longer or be much cheaper,Office Printer Ink,89,Mar-24,"Print quality, Cartridge Problem, Cost, Cartridge Problem","['0.7331822760572761', '0.7061025248830978', '0.743731674061773', '0.7621021620922934']","Product Quality, Product Quality, Price, Product Quality",0.762102162,Product Quality,,,,Price,,['Price'],"[0, 0, 1, 0]","['Price', 'Customer Service']"
368225611,HP DeskJet 2734e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2734e All-in-One Printer,I received several cartridges to try to get the printer to work. It does not work and there’s no ink in the cartridge that I have now.  I haven’t been able to ever use the printer since it needed new cartridges.  I NEED HELP!!!!!,Home-based Printer Ink,44,Mar-24,Cartridge Problem,['0.8080013684054468'],Product Quality,0.808001368,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]","['Delivery', 'Product Quality']"
368225784,HP DeskJet Ink Advantage 3775 All-in-One Printer,CL,2,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet Ink Advantage 3775 All-in-One Printer,The inks didn't last very long.,Home-based Printer Ink,6,Mar-24,Customer experience & expectation,['0.8084689110297681'],Customer Service,0.808468911,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368225785,HP OfficeJet Pro 8025e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"I think it’s unfair that I have to send back the remainder of the ink (that’s sitting in my printer) that I received during the free trial. I only used I think 2 free cartridges of each color of ink during the entire 6 month trial. I wasn’t aware that that would be the case and I was surprised to find that out at the end. Makes me not want to purchase again based on the free trial incentive. Other than that, I’ve had no issues.",Office Printer Ink,86,Mar-24,"Instant Ink related, Customer experience & expectation","['0.7608412444839302', '0.7276690476190475']","0, Customer Service",0.760841244,0,0.0,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368226149,HP OfficeJet Pro 8025e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"HP is my printer of choice. It is easy to install, change ink cartridge and the print quality is excellent. Unfortunately, I had a paper jam and after removing the jam my printer stopped functioning. I purchased a new HP 8030. I have had the same problem with other HP printers. I understand that they are reasonably priced. However, after replace two or three if presents a problem. Is there a service department for repairs rather than continuously replacing my printers.",Office Printer Ink,81,Mar-24,"Print quality, Customer experience & expectation, Printer Hardware/Printing issues, Cartridge Problem","['0.8186845485102123', '0.7259644168310188', '0.721064589212787', '0.7738862287974135']","Product Quality, Customer Service, Product Quality, Product Quality",0.818684549,Product Quality,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368226708,HP DeskJet 2755e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"Printer has never worked as expected. I shouldn't have to pay for a service to use it. Should be able to plug it in, connect to WiFi and buy ink as I need it. Not be forced to sign up for a certain amount of pages per month and pay add'l fees. Absolutely a rip off.",Home-based Printer Ink,56,Mar-24,"Instant Ink related, Instant Ink related, Customer experience & expectation","['0.7383823232323231', '0.7909015095800308', '0.8588462427027138']","0, 0, Customer Service",0.858846243,Customer Service,,Customer Service,,,,['Customer Service'],"[0, 0, 0, 1]",['Customer Service']
368226755,HP DeskJet 2755e All-in-One Printer,US,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"Hate the new way to installed.  I like instructions in paper.  Also is extremely difficult to change the provider of wi-fi
The ink if you don’t used frequently they espire soon",Home-based Printer Ink,31,Mar-24,Print quality,['0.717'],Product Quality,0.717,Product Quality,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Product Quality']
368227523,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"HP makes it difficult to be their customer. I spent over an hour on the phone with customer service just to re-enroll in the monthly ink service. Right now, I've got an issue where the printer won't connect to the wifi and I've gone through the HP diagnosis app and it's not helping. Now, I know that I've got to get on a chat for someone at HP to help me, but I just don't want to...I don't have time to devote an hour or more to print one page that I need. I think it's a problem that I feel that way about your company, don't you? I pay money to you every month to use a printer that I bought and knowing that whenever I stop paying you that monthly fee, I can't use the printer...even though I bought that ink. I paid you for it. It's ridiculous. I have VERY negative feelings towards HP and this product and I feel like I've been scammed every time that I have to use my printer for something.",Home-based Printer Ink,178,Mar-24,"Customer experience & expectation, Instant Ink related, Printer Hardware/Printing issues, Instant Ink related, Others, Instant Ink related, Customer experience & expectation, Instant Ink related","['0.7273222222222226', '0.946085949170482', '0.7509161842471518', '0.7225918368396309', '0.8087172201323342', '0.8217321818976235', '0.9428908441337992', '0.7759863192363194']","Customer Service, 0, Product Quality, 0, 0, 0, Customer Service, 0",0.946085949,0,,,,,Product Quality,['Product Quality'],"[0, 1, 0, 0]",['Customer Service']
