,Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,nli_label
825,376866279,HP DeskJet 2755e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"Va Ever since I got the printer I had a list of cc 7 people   including students working in trying to connected.  It was very difficult. When it finally print something on the screen said it was out of color printer How it rend out of ink so fast.  I am very sorry but I had the worse experience. I wish I can returned and get a different model 
I was always a HP fan maybe this unit was defective.",IPH,80,2024-04-15 23:39:04,2024-04-01 00:00:00,Printer Hardware/Printing issues,negative comment
826,376866318,HP ENVY 5020 All-in-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Verona,HP ENVY 5020 All-in-One Printer,"I had regular emails from hp to change the ink,
I returned emails to inform hp that I had not got replacement ink to install.
After months of these one way replys I cancelled 
The instant ink system 
Two weeks after I had cancelled the instant ink system I had a delivery of replacement ink which of course would not work,
So I sent it all back.
I now buy the ink from retailers.
The printer works fine but the instant ink system does  
Not",IPH,85,2024-04-02 23:39:36,2024-04-01 00:00:00,"Instant Ink related, Logistic Handling",negative comment
827,376866507,HP OfficeJet 6962 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Makeda,Muscatel,HP OfficeJet 6962 All-in-One Printer,"I have put new ink cartridges in, I have cleaned the heads and everything but and when I go to print, there is barely any color there or the pages are blank! I have tried troubleshooting and I can’t get this thing to print!!",IIC,44,2024-04-12 15:50:46,2024-04-01 00:00:00,Print quality,negative comment
828,376866769,HP DeskJet 2755e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,I assume this is my fault for buying an inexpensive printer.  Can’t print Double sided and changing cartridges is not easy,IPH,21,2024-04-03 09:07:26,2024-04-01 00:00:00,Cost,negative comment
829,376866887,HP ENVY Inspire 7958e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7958e All-in-One Printer,Seems to use ink real fast. I joined the free ink for ? months.  I got one shipment of the colored ink and the black ink and then one shipment of the colored ink.  The black ink cartridge would not work in my printer and I have had to buy black ink twice. The printer has also jammed twice and is hard to figure out.,IPH,65,2024-04-03 09:35:12,2024-04-01 00:00:00,"Print quality, Cartridge Problem",negative comment
830,376867062,HP DeskJet 2752e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,I have never had an issue with receiving my ink or the quality it prints.,IPH,15,2024-04-09 15:29:45,2024-04-01 00:00:00,"Logistic Handling, Print quality",positive comment
831,376867194,HP DeskJet 2723e All-in-One Printer,SG,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2723e All-in-One Printer,"This printer only can print on one-side and not duplex available. 
Supposedly, entitled for 3-month FREE ink cartridges, but only received for 2 months.
And yet every month, I have to pay for SGD $7.90 plus CCY SGD $0.08.
And I want it to be terminated this service immediately.",IPH,49,2024-04-02 22:51:39,2024-04-01 00:00:00,Others,negative comment
832,376867289,HP ENVY Inspire 7920e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7920e All-in-One Printer,"I rely on my printer to be fully-functional with an unpredictable daily usage it is wonderful to know that maintenance of my printer is not an issue I have to oversee.  Replacement, compatible ink cartridges appear through Royal Mail in a timely manner, which is wonderful.  Being able to easily recycle the spent cartridges by means of pre-paid addressed envelopes is another fantastic provision.",IPH,64,2024-04-04 15:36:20,2024-04-01 00:00:00,Others,positive comment
833,376867569,HP OfficeJet Pro 8034e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8034e All-in-One Printer,This printer does a quality job every time and no more wasted ink.  It tells me when it needs ink and your company makes sure I have it on hand so I can continue what I am working on.  Love it.,IIC,41,2024-04-03 10:40:46,2024-04-01 00:00:00,"Instant Ink related, General satisfied",positive comment
834,376867656,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,I had a lot of problems connecting to it with my pc. It ran out of ink quickly too when I was able to use it.,IPH,26,2024-04-03 12:41:58,2024-04-01 00:00:00,Printer Hardware/Printing issues,negative comment
835,376867790,HP DeskJet 2755e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,The ink program requirement,IPH,4,2024-04-04 08:58:25,2024-04-01 00:00:00,Others,neutral comment
836,376869965,HP DeskJet 4155e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"It is very easy to use.  I was able to hook if up with my laptops and I pad easily along with connecting to my wireless internet.  No matter where I am in my home when I press the print key, the printer gets the signal spontaneously and starts printing.  Also, when my black ink was very low/out the color cartridge continued to print out my papers.  When I went back to store to buy new cartridges they were easily found (at a good price) and definitely easy to install within minutes my printer was up and running again.",IPH,99,2024-04-05 07:00:00,2024-04-01 00:00:00,"Customer experience & expectation, Printer Hardware/Printing issues",neutral comment
837,376870306,HP ENVY 6455e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6455e All-in-One Printer,"like it ,but was disappointing in the ink cartridges",IPH,9,2024-04-03 08:06:24,2024-04-01 00:00:00,Others,negative comment
838,376870307,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,1,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,I didn't like the printer because it used a lot of ink,IPH,12,2024-04-03 05:32:04,2024-04-01 00:00:00,Others,negative comment
839,376870457,HP DeskJet 4155e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,The ink last a long time,IPH,6,2024-04-12 17:46:32,2024-04-01 00:00:00,Customer experience & expectation,neutral comment
840,376871035,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,I called you guys and told you that I was having a problem with my printer. It was not printing on one page and then printing on another page. So I was getting copies like every other one. You guys said it was my computer. Well let me tell you it wasn't my computer as soon as you guys now need money for me so that I can keep getting instant ink from you well let me tell you my computer and my printer work perfectly fine without you hook to it now I'm printing out every page that needs to be printed out instead of every other one so thanks for your business but I wouldn't recommend you to somebody I didn't like dude the fact that you wouldn't even try to help me figure out why the fuck that my printer was printing out every other page and so due to that fact have a good day hope that you have a successful career in instant ink but not with me goodbye,IPH,174,2024-04-06 10:18:03,2024-04-01 00:00:00,"Instant Ink related, Printer Hardware/Printing issues",negative comment
841,376871096,HP Smart Tank 530 Wireless All-in-One,AR,9,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Poseidon,Poseidon,HP Smart Tank 530 Wireless All-in-One,Savings on the purchase of ink cartridges is very important.,CISS,10,2024-04-03 05:18:04,2024-04-01 00:00:00,Others,positive comment
842,376871325,HP OfficeJet Pro 9015e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,I'm indifferent. Mainly do to the inaccuracy of the instant ink program. I typially have to notigy you to get ink.,IIC,21,2024-04-13 10:23:31,2024-04-01 00:00:00,Instant Ink related,neutral comment
843,376871327,HP Smart Tank 515 Wireless All-in-One,SA,10,HPS Surveys,English,,,Supplies - Ink,Poseidon,Poseidon,HP Smart Tank 515 Printer,Very very excellent printer and with a large ink tank,CISS,10,2024-04-06 11:55:22,2024-04-01 00:00:00,Others,positive comment
844,376871356,HP OfficeJet Pro 9015e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"Was sent cartridge that wouldn't work with my printer.  Worked several ways to try and make it work, but wouldn't, Notified HP and they sent another cartridge. I appreciate them doing that",IIC,32,2024-04-08 16:16:24,2024-04-01 00:00:00,Cartridge Problem,positive comment
845,376871481,HP ENVY Inspire 7955e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,This printer constantly shuts off. I have to always reboot. The ink doesn't last. It seems to expire prematurely. I will never buy anything HP again or recommend HP.,IPH,29,2024-04-06 11:43:43,2024-04-01 00:00:00,Others,negative comment
846,376871680,HP DeskJet 2755e All-in-One Printer,US,9,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"I find it it is so smooth in printing and scan.
I like this much as it does not take much place but can do many different things, scan & print both black and color.",IPH,35,2024-04-03 08:17:24,2024-04-01 00:00:00,Print quality,positive comment
847,376871725,HP OfficeJet Pro 8028e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,"The printer software is always causing problems and is terrible.  Half the time the print quality is so bad I have to re-print, wasting EXTREMELY expensive printer ink.  The printer ink runs out FAST and costs an outrageous amount.  I plan to return this printer and go with a laser printer that's just black and white because this printer is so terrible, like most printers now.   I have a terrible opinion of HP after purchasing this hunk of junk.",IIC,79,2024-04-03 03:20:19,2024-04-01 00:00:00,Cost,negative comment
848,376871825,HP Smart Tank 515 Wireless All-in-One,AR,3,HPS Surveys,English,,,Supplies - Ink,Poseidon,Poseidon,HP Smart Tank 515 Printer,"I don't like it because it takes a long time to print, the ink smears easily and it doesn't print double-sided automatically",CISS,22,2024-04-03 08:25:01,2024-04-01 00:00:00,Cartridge Problem,negative comment
849,376872004,HP DeskJet 2652 All-in-One Printer,CA,8,HPS Surveys,French,,,Supplies - Ink,Dolmen Refresh,Taiji,HP DeskJet 2652 All-in-One Printer,I really like HP products. They're not too expensive except for the ink cartridges - too expensive for the duration of the ink!,IPH,23,2024-04-06 10:21:01,2024-04-01 00:00:00,Cost,positive comment
850,376872132,HP DeskJet 2720e All-in-One Printer,GB,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2720e All-in-One Printer,"Firstly, when purchasing the printer, it was not clear the printer only printed single-sided; this is incredibly wasteful and meant it was not suitable for the application for which it was intended. It is incredibly difficult to print anything from my phone that needs to be smaller than A4, and the print area never quite lines up to the paper, often printing over the edge. The paper feed can be unresponsive also, and claim there is no paper available when there is. Quite often I have to restart the printer in order for the paper feed to function. The reason for purchase was because my previous HP printer just stopped working and would cost more to repair than the value of the printer - the part you sold for it was more expensive for the original printer. I decided to stick with HP because I like the convenience of the instant ink - though you have now stopped sending recycling bags for the used cartridges. I won't be buying another HP printer.",IPH,172,2024-04-08 11:35:37,2024-04-01 00:00:00,Others,negative comment
851,376872869,HP OfficeJet 8015e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,Works ok with lag time to start. With each HP printer I have purchased over the last 20 years the quality declines even as the technical specs increase. Do not like the tied in ink deal.,IIC,36,2024-04-03 03:03:21,2024-04-01 00:00:00,Customer experience & expectation,negative comment
852,376872904,HP Smart Tank 7005e All-in-One,PT,10,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7005 All-in-One,"Good morning, the score is genuine without false testimony, the printer I currently work with is essential in my work, I've had 3 useful printers, but the one I work with now, the HP Smart Tank 7005e All-in-One, was the best option. 1st Price quality
 2nd economic, with ink consumables, I bought the printer May 2, 2022 I haven't bought ink for the ink cartridges yet, in the previous ones I usually bought 2 ink cartridges every 1.5 months, it averaged 25 to 30 euros a set, I practically already paid the printer I have now.
 3rd, every day I do several jobs with the printer, always with good quality, design, invoicing photos, many uses. great
 I wanted to continue talking more, but without a doubt for my work, it exceeded my expectations, as I mentioned above.",CISS,137,2024-04-08 03:09:51,2024-04-01 00:00:00,Print quality,positive comment
853,376873102,HP DeskJet 4152e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,I hate your ink program.  If you sign up for it and don't want to use it any longer your printer doesn't work.  So you've bought the ink - you've paid every month but I've only gotten one or two cartridges mailed to me.  It's a rip off.,IPH,48,2024-04-05 06:55:01,2024-04-01 00:00:00,"Instant Ink related, Logistic Handling",negative comment
854,376873203,HP Smart Tank 6001 All-in-One,US,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 6001e All-in-One,"This is the best printer I have used in over 30 years of using printers.  It has a high capacity ink well for the primary colors and black which produces beautiful photographs.  It is the easiest to use that I have found and setting up was a breeze.  Well Done, HP.",CISS,51,2024-04-03 06:45:58,2024-04-01 00:00:00,Others,positive comment
855,376873361,HP Smart Tank 6001 All-in-One,US,10,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 6001e All-in-One,"Very nice printer, I like the fact that you do not have to mess with ink cartridges. The ink really seems to go a long way, and set up was fairly easy.",CISS,32,2024-04-03 06:30:00,2024-04-01 00:00:00,"Instant Ink related, Customer experience & expectation",positive comment
856,376873459,HP DeskJet 2742e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,This printer came with 6 months free ink and something I've never gotten.  Called customer service no help at.  It would not to connect to my Samsung phone but has on my pixel.  But I'm out of ink and can't use printer.  Will probably buy a canon to replace as a new printer is cheaper than ink,IPH,57,2024-04-03 04:33:39,2024-04-01 00:00:00,"Instant Ink related, Customer experience & expectation, Logistic Handling, Printer Hardware/Printing issues, Cartridge Problem",negative comment
857,376873538,HP DeskJet 4155e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"nothing was fix and the warranty ( witch i pay for ) never replaced my printers I have to buy
another printer and also never got the offer for the ink so no I can't recommend anyone",IPH,37,2024-04-03 12:00:58,2024-04-01 00:00:00,Instant Ink related,negative comment
858,376873578,HP OfficeJet Pro 8025e All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,Must replace ink cartridges way too often   Use and care book left a lot to be desired.  Did not even show back plug in box.  Trouble using FAX & Scan,IIC,30,2024-04-04 09:50:30,2024-04-01 00:00:00,Printer Hardware/Printing issues,negative comment
859,376873767,HP ENVY 6032e All-in-One Printer,BE,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,The quality of the ink is somehow low.,IPH,8,2024-04-02 22:58:47,2024-04-01 00:00:00,Print quality,negative comment
860,376873941,HP DeskJet 4152e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,"Required to use only hp ink, getting emails stating printer will not function properly if I buy any other cartridges",IPH,20,2024-04-02 23:41:29,2024-04-01 00:00:00,Others,negative comment
861,376875799,HP DeskJet 2742e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,It is a fantastic little machine works every time and the color is amazing,IPH,14,2024-04-02 22:45:54,2024-04-01 00:00:00,"General satisfied, Print quality",positive comment
862,376875891,HP DeskJet 3755 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3755 All-in-One Printer,"The HP 3755 printer has been the easiest to use printer that I've ever had.  Set-up was simple,  very user friendly and even the ink cartridges last longer than the others that I've used.  Very Happy with this purchase.",IPH,39,2024-04-03 04:13:32,2024-04-01 00:00:00,Customer experience & expectation,positive comment
863,376875952,HP DeskJet 2710e All-in-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,"I now feel handcuffed by the instant ink 

Fortunately you have weaned me off the need to print everything so good for the planet",IPH,24,2024-04-03 00:21:12,2024-04-01 00:00:00,Others,negative comment
864,376876108,HP DeskJet Ink Advantage 2775 All-in-One Printer,ES,8,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2775 All-in-One Printer,The ink cartridge performance is low.,IPH,6,2024-04-03 06:23:46,2024-04-01 00:00:00,Others,negative comment
865,376876338,HP ENVY 6032e All-in-One Printer,ES,8,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,"I like not having to worry about ink and being able to change plans relatively easily but it is sometimes a big setback to have to be connected to the internet to print, or even scan.
 Due to network problems I have sometimes not been able to print.",IPH,48,2024-04-03 09:39:51,2024-04-01 00:00:00,Printer Hardware/Printing issues,negative comment
866,376876409,HP ENVY 6052e All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6052e All-in-One Printer,Has a hard time starting up after going into sleep mode. I have to un plug In order for it to work. It will continue to show offline even though it's on. It did not show accurate ink levels and had to personally re-order and wait for ink to arrive to be able to print.,IPH,55,2024-04-02 22:49:25,2024-04-01 00:00:00,Printer Hardware/Printing issues,neutral comment
867,376876875,HP OfficeJet Pro 9015 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan,HP OfficeJet Pro 9015 All-in-One Printer,It's easy to maintain with automatic ink replacement.,IIC,8,2024-04-03 07:21:57,2024-04-01 00:00:00,Others,positive comment
868,376877002,HP OfficeJet Pro 9018e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9018e All-in-One Printer,The ink subscription is a pain to overcome and determine how/where to buy my own ink for the two times a year that I need to change cartridges. All requests have to be initiated in the app despite the printer having options to start scanning directly from it.,IIC,48,2024-04-03 08:17:48,2024-04-01 00:00:00,"Logistic Handling, Instant Ink related",negative comment
869,376877008,HP DeskJet 2720 All-in-One Printer,GB,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2720 All-in-One Printer,Didn’t have to worry about running out of ink,IPH,9,2024-04-02 23:49:17,2024-04-01 00:00:00,Instant Ink related,positive comment
870,376877165,HP OfficeJet Pro 8025e All-in-One Printer,CA,4,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,Worst printer I have ever owned and the ink program is a rip off,IIC,14,2024-04-03 06:19:01,2024-04-01 00:00:00,Instant Ink related,negative comment
871,376877255,HP OfficeJet Pro 8025 All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec,HP OfficeJet Pro 8025 All-in-One Printer,Because you haven’t send me anymore of the ink refills but you keep on charging my account for the refills.,IIC,20,2024-04-06 13:52:38,2024-04-01 00:00:00,Others,negative comment
872,376877368,HP DeskJet 4122e All-in-One Printer,GB,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4122e All-in-One Printer,Ink doesn’t come when needed often and the postage is very very slow .  Ive needed up buying cartridges to use when I don’t have ink .,IPH,27,2024-04-02 23:42:15,2024-04-01 00:00:00,Instant Ink related,negative comment
873,376878059,HP OfficeJet Pro 6978 All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Makeda,Muscatel,HP OfficeJet Pro 6978 All-in-One Printer,"too expensive, won't accept cartridges I purchased separately for my previous HP printer",IIC,13,2024-04-03 08:32:58,2024-04-01 00:00:00,Cost,negative comment
874,376879083,HP DeskJet 2752 All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet 2752 All-in-One Printer,Because you have the ink set up as a scam for you to make money,IPH,15,2024-04-05 17:27:56,2024-04-01 00:00:00,Others,negative comment
875,376879714,HP ENVY 6455e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6455e All-in-One Printer,Help available when needed and I really like ink showing up exactly when I need it,IPH,16,2024-04-04 06:36:59,2024-04-01 00:00:00,"General satisfied, Instant Ink related",positive comment
876,376880032,HP DeskJet 2752e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,"Ease of set up- 
Support program with ink easy and effective.
Printer works well.",IPH,14,2024-04-03 17:12:52,2024-04-01 00:00:00,"General satisfied, Instant Ink related",positive comment
877,376880051,HP DeskJet 4158e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4158e All-in-One Printer,What a waste. I have never had so many problems as I have had with this printer. And the ink membership is a joke. Very disappointed. Had to throw away 2 packages of never opened ink cartridges because my membership expired. I actually tell people not to buy this product.,IPH,50,2024-04-16 04:27:30,2024-04-01 00:00:00,Others,negative comment
878,376880072,HP OfficeJet Pro 9018e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9018e All-in-One Printer,The rip off scam with the ink cartridge program,IIC,9,2024-04-03 02:10:14,2024-04-01 00:00:00,Others,negative comment
879,376880155,HP ENVY 6052e All-in-One Printer,CA,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6052e All-in-One Printer,After replacing ink cartridges I was unable to link to wifi and solve error messages: gave up and bought a new printer,IPH,22,2024-04-03 04:29:29,2024-04-01 00:00:00,Cartridge Problem,negative comment
880,376942334,ENVY 6000 All-in-One Printer series,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,the printer still will not print. jobs are stuck in que. it has paper and ink installed and the jobs just sit in que. same thing with 2 different computers. the whole reason we bought a new printer so right now it's a waste of money,IPH,46,2024-04-08 06:20:23,2024-04-01 00:00:00,Others,negative comment
881,376943187,HP OfficeJet Pro 9120e Series,US,6,HPS Surveys,English,,,Supplies - Ink,Nocturne,Marconi Yeti,HP OfficeJet Pro 9125e All-in-One Printer,"1 - I was surprised that the ink included in the box with the printer was almost immediately consumed and now shows ""low levels"". If it takes that much ink to start it up, you should really include 2 full sets of cartridges.
2 - The Cayn ink cartridge never seemed to initialize, because it still shows 100% full. When trying to troubleshoot this problem, it is hard to navigate the app/website/printer to figure out where best to go for this type of ""support"". 
3. I set the printer to turn off after 1 hour of activity, this setting appears to do nothing.  I haven't even started to figure out how to do that. 
Overall, not the experience I was expecting from HP at this price point.",IIC,127,2024-04-03 12:04:13,2024-04-01 00:00:00,Printer Hardware/Printing issues,negative comment
882,376948514,ENVY Inspire 7900e All-in-One Printer series,US,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7958e All-in-One Printer,"Great product. Reliable. Love being able to always have ink when it’s needed. 
Large paper tray. This is the 3rd HP printer I’ve owned.",IPH,24,2024-04-03 11:58:24,2024-04-01 00:00:00,"General satisfied, Instant Ink related, Customer experience & expectation",positive comment
883,376951211,DeskJet 4100 All-in-One Printer series,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"I find the whole program immensely easy and convenient. When my printer died, I simply went online to find a comparable one. The price was great, the shipping was free, and the printer arrived quickly. It was a breeze to set up! Using your website made the install so simple and it was fast! I love having ink shipped to me when I’m running low. No problems with running out of ink right when I need to print something important.",IPH,80,2024-04-03 15:04:14,2024-04-01 00:00:00,"Instant Ink related, Printer Hardware/Printing issues, Others, Customer experience & expectation",positive comment
884,376951342,HP OfficeJet 8010 series,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,"I was able to connect quickly to my wifi and it worked,  it printed, just like it is supposed to. I do like the ink delivery concept.  This is my 3rd HP printer.",IIC,33,2024-04-03 20:46:46,2024-04-01 00:00:00,Others,positive comment
885,376953660,HP OfficeJet 8010 series,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,"At this point so many areas were covered that I cannot recall them. I only know that my newly replaced printer will not scan to computer, nor print properly. I have multiple offers of contact again with a set time to reach, but could not take their day and time and requested another. There has been no response. This printer is as problematic as the exact type I just replace when I discovered I could not get it repaired due to being retired. This, without notice to me, the owner. As I have said, this one has a impossible to get started, I have wasted tons of paper printing test pages, and the sample ink has run out. In addition I had just replaced all the cartridges in the old one, so they are obsolete. What has happened to ""just plug in and use"". Over 12 hours have been wasted on trying to use this ""newer product"". You wonder why you have the rating I gave you. HP used to be a very reputable company. I should know, I'm 86 and used office products for 60 years.",IIC,187,2024-04-06 16:30:54,2024-04-01 00:00:00,"Cartridge Problem, Printer Hardware/Printing issues",negative comment
886,376956312,DeskJet 2800e All-in-One Printer series,JE,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2810e All-in-One Printer,Brought a brand new printer HP from Amazonn fully legit cartridge ran out both colout and black after 10 prints absolutely disgusting,IPH,22,2024-04-06 15:18:53,2024-04-01 00:00:00,Print quality,negative comment
888,376964150,HP OfficeJet 8010 series,US,8,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8015e All-in-One Printer,It was easy to set up. Took a minute to figure out where ink goes. Was disappointed that it required OS11 or higher for printing so both my home and work computer are not compatible.,IIC,35,2024-04-07 09:08:31,2024-04-01 00:00:00,"Printer Hardware/Printing issues, Customer experience & expectation",negative comment
889,376967109,HP OfficeJet Pro 9130e Series,US,9,HPS Surveys,English,,,Supplies - Ink,Nocturne,Marconi Yeti,HP OfficeJet Pro 9135e All-in-One Printer,"The transition to a new printer was painless and smooth.  Likewise, my ink plan was easily converted to the new printer.",IIC,21,2024-04-06 15:32:23,2024-04-01 00:00:00,Others,positive comment
890,376974222,DeskJet 2700 All-in-One Printer series,US,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2723e All-in-One Printer,"I have 3 HP Printers; all are having difficulties printing. I have one printer with full ink cartridges that just prints blank pages. I have tried to call HP Customer service several times and I am always disconnected with no resolution. I finally got one printer to print, and it printed 4 copies of the document that I was printing which was 14 pages so a waste of ink and paper.",IPH,71,2024-04-04 05:38:12,2024-04-01 00:00:00,"Cartridge Problem, Print quality, Customer experience & expectation",negative comment
891,376976435,ENVY Inspire 7900e All-in-One Printer series,US,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7958e All-in-One Printer,"Good quality and easy to use.
Good value for your money. 
Ink cartridges are always easy find.",IPH,17,2024-04-03 18:12:58,2024-04-01 00:00:00,"General satisfied, Instant Ink related, Print quality",positive comment
893,376982757,DeskJet 2800e All-in-One Printer series,GB,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2810e All-in-One Printer,I have only just bought it.  Disapppinted that the ink cartridges are not full ones,IPH,15,2024-04-03 13:55:52,2024-04-01 00:00:00,Customer experience & expectation,negative comment
